"geno","population","Scenario","Rep","Line","Position","Pot","LA_Estimated","Date"
"GenoA36","Panel1","WD",2,13,46,766,0.151463822,"2017-05-05"
"GenoA36","Panel1","WD",2,13,46,766,0.171100906,"2017-05-06"
"GenoA36","Panel1","WD",2,13,46,766,0.182086897,"2017-05-07"
"GenoA36","Panel1","WD",2,13,46,766,0.196992091,"2017-05-08"
"GenoA36","Panel1","WD",2,13,46,766,0.215059552,"2017-05-09"
"GenoA36","Panel1","WD",2,13,46,766,0.222108252,"2017-05-11"
"GenoA36","Panel1","WD",2,13,46,766,0.228678793,"2017-05-12"
"GenoA36","Panel1","WD",2,13,46,766,0.246721526,"2017-05-13"
"GenoA36","Panel1","WD",2,13,46,766,0.271322789,"2017-05-14"
"GenoA59","Panel1","WD",2,13,47,767,0.002637132,"2017-04-14"
"GenoA59","Panel1","WD",2,13,47,767,0.003861491,"2017-04-15"
"GenoA59","Panel1","WD",2,13,47,767,0.00523063,"2017-04-16"
"GenoA59","Panel1","WD",2,13,47,767,0.008035924,"2017-04-17"
"GenoA59","Panel1","WD",2,13,47,767,0.010026735,"2017-04-18"
"GenoA59","Panel1","WD",2,13,47,767,0.011705376,"2017-04-19"
"GenoA59","Panel1","WD",2,13,47,767,0.015986224,"2017-04-20"
"GenoA59","Panel1","WD",2,13,47,767,0.019607299,"2017-04-21"
"GenoA59","Panel1","WD",2,13,47,767,0.024051788,"2017-04-22"
"GenoA59","Panel1","WD",2,13,47,767,0.027729937,"2017-04-23"
"GenoA59","Panel1","WD",2,13,47,767,0.036916321,"2017-04-24"
"GenoA59","Panel1","WD",2,13,47,767,0.048569488,"2017-04-25"
"GenoA59","Panel1","WD",2,13,47,767,0.057124539,"2017-04-26"
"GenoA59","Panel1","WD",2,13,47,767,0.063023153,"2017-04-27"
"GenoA59","Panel1","WD",2,13,47,767,0.072528841,"2017-04-28"
"GenoA59","Panel1","WD",2,13,47,767,0.084898984,"2017-04-29"
"GenoA59","Panel1","WD",2,13,47,767,0.106758049,"2017-04-30"
"GenoA59","Panel1","WD",2,13,47,767,0.117401567,"2017-05-01"
"GenoA59","Panel1","WD",2,13,47,767,0.128353286,"2017-05-02"
"GenoA59","Panel1","WD",2,13,47,767,0.151918739,"2017-05-03"
"GenoA59","Panel1","WD",2,13,47,767,0.163349418,"2017-05-04"
"GenoA59","Panel1","WD",2,13,47,767,0.182836972,"2017-05-05"
"GenoA59","Panel1","WD",2,13,47,767,0.207354891,"2017-05-06"
"GenoA59","Panel1","WD",2,13,47,767,0.218374035,"2017-05-07"
"GenoA59","Panel1","WD",2,13,47,767,0.231306865,"2017-05-08"
"GenoA59","Panel1","WD",2,13,47,767,0.259308364,"2017-05-09"
"GenoA59","Panel1","WD",2,13,47,767,0.281634674,"2017-05-11"
"GenoA59","Panel1","WD",2,13,47,767,0.291949029,"2017-05-12"
"GenoA59","Panel1","WD",2,13,47,767,0.317700542,"2017-05-13"
"GenoA59","Panel1","WD",2,13,47,767,0.344260777,"2017-05-14"
"GenoA15","Panel1","WD",2,13,48,768,0.002678993,"2017-04-14"
"GenoA15","Panel1","WD",2,13,48,768,0.003678352,"2017-04-15"
"GenoA15","Panel1","WD",2,13,48,768,0.004985191,"2017-04-16"
"GenoA15","Panel1","WD",2,13,48,768,0.007778924,"2017-04-17"
"GenoA15","Panel1","WD",2,13,48,768,0.010202291,"2017-04-18"
"GenoA15","Panel1","WD",2,13,48,768,0.011969781,"2017-04-19"
"GenoA15","Panel1","WD",2,13,48,768,0.016133856,"2017-04-20"
"GenoA15","Panel1","WD",2,13,48,768,0.025672383,"2017-04-22"
"GenoA15","Panel1","WD",2,13,48,768,0.029046195,"2017-04-23"
"GenoA15","Panel1","WD",2,13,48,768,0.039635623,"2017-04-24"
"GenoA15","Panel1","WD",2,13,48,768,0.047665209,"2017-04-25"
"GenoA15","Panel1","WD",2,13,48,768,0.056266236,"2017-04-26"
"GenoA15","Panel1","WD",2,13,48,768,0.066345162,"2017-04-27"
"GenoA15","Panel1","WD",2,13,48,768,0.074904577,"2017-04-28"
"GenoA15","Panel1","WD",2,13,48,768,0.083528441,"2017-04-29"
"GenoA15","Panel1","WD",2,13,48,768,0.102046497,"2017-04-30"
"GenoA15","Panel1","WD",2,13,48,768,0.108647147,"2017-05-01"
"GenoA15","Panel1","WD",2,13,48,768,0.119153953,"2017-05-02"
"GenoA15","Panel1","WD",2,13,48,768,0.138251529,"2017-05-03"
"GenoA15","Panel1","WD",2,13,48,768,0.146373457,"2017-05-04"
"GenoA15","Panel1","WD",2,13,48,768,0.161391843,"2017-05-05"
"GenoA15","Panel1","WD",2,13,48,768,0.176752357,"2017-05-06"
"GenoA15","Panel1","WD",2,13,48,768,0.182444265,"2017-05-07"
"GenoA15","Panel1","WD",2,13,48,768,0.197008444,"2017-05-08"
"GenoA15","Panel1","WD",2,13,48,768,0.216166528,"2017-05-09"
"GenoA15","Panel1","WD",2,13,48,768,0.225728505,"2017-05-11"
"GenoA15","Panel1","WD",2,13,48,768,0.235330499,"2017-05-12"
"GenoA15","Panel1","WD",2,13,48,768,0.246767205,"2017-05-13"
"GenoA15","Panel1","WD",2,13,48,768,0.277508948,"2017-05-14"
"GenoA44","Panel1","WD",2,13,49,769,0.002755903,"2017-04-14"
"GenoA44","Panel1","WD",2,13,49,769,0.004356021,"2017-04-15"
"GenoA44","Panel1","WD",2,13,49,769,0.005982082,"2017-04-16"
"GenoA44","Panel1","WD",2,13,49,769,0.008529872,"2017-04-17"
"GenoA44","Panel1","WD",2,13,49,769,0.01088769,"2017-04-18"
"GenoA44","Panel1","WD",2,13,49,769,0.013326604,"2017-04-19"
"GenoA44","Panel1","WD",2,13,49,769,0.016539971,"2017-04-20"
"GenoA44","Panel1","WD",2,13,49,769,0.022119185,"2017-04-21"
"GenoA44","Panel1","WD",2,13,49,769,0.029211903,"2017-04-22"
"GenoA44","Panel1","WD",2,13,49,769,0.03316838,"2017-04-23"
"GenoA44","Panel1","WD",2,13,49,769,0.041885693,"2017-04-24"
"GenoA44","Panel1","WD",2,13,49,769,0.051478789,"2017-04-25"
"GenoA44","Panel1","WD",2,13,49,769,0.062102106,"2017-04-26"
"GenoA44","Panel1","WD",2,13,49,769,0.070955137,"2017-04-27"
"GenoA44","Panel1","WD",2,13,49,769,0.080901389,"2017-04-28"
"GenoA44","Panel1","WD",2,13,49,769,0.093819139,"2017-04-29"
"GenoA44","Panel1","WD",2,13,49,769,0.114327214,"2017-04-30"
"GenoA44","Panel1","WD",2,13,49,769,0.125526051,"2017-05-01"
"GenoA44","Panel1","WD",2,13,49,769,0.141186143,"2017-05-02"
"GenoA44","Panel1","WD",2,13,49,769,0.165474145,"2017-05-03"
"GenoA44","Panel1","WD",2,13,49,769,0.176134691,"2017-05-04"
"GenoA44","Panel1","WD",2,13,49,769,0.196699085,"2017-05-05"
"GenoA44","Panel1","WD",2,13,49,769,0.213340333,"2017-05-06"
"GenoA44","Panel1","WD",2,13,49,769,0.221295823,"2017-05-07"
"GenoA44","Panel1","WD",2,13,49,769,0.23175436,"2017-05-08"
"GenoA44","Panel1","WD",2,13,49,769,0.263653796,"2017-05-09"
"GenoA44","Panel1","WD",2,13,49,769,0.275309582,"2017-05-11"
"GenoA44","Panel1","WD",2,13,49,769,0.287685642,"2017-05-12"
"GenoA44","Panel1","WD",2,13,49,769,0.313476953,"2017-05-13"
"GenoA44","Panel1","WD",2,13,49,769,0.342256414,"2017-05-14"
"GenoA12","Panel1","WD",2,13,50,770,0.00221127,"2017-04-14"
"GenoA12","Panel1","WD",2,13,50,770,0.003332996,"2017-04-15"
"GenoA12","Panel1","WD",2,13,50,770,0.004600863,"2017-04-16"
"GenoA12","Panel1","WD",2,13,50,770,0.006020337,"2017-04-17"
"GenoA12","Panel1","WD",2,13,50,770,0.008323625,"2017-04-18"
"GenoA12","Panel1","WD",2,13,50,770,0.010338302,"2017-04-19"
"GenoA12","Panel1","WD",2,13,50,770,0.012473461,"2017-04-20"
"GenoA12","Panel1","WD",2,13,50,770,0.024222644,"2017-04-22"
"GenoA12","Panel1","WD",2,13,50,770,0.028744191,"2017-04-23"
"GenoA12","Panel1","WD",2,13,50,770,0.036364192,"2017-04-24"
"GenoA12","Panel1","WD",2,13,50,770,0.042530471,"2017-04-25"
"GenoA12","Panel1","WD",2,13,50,770,0.051865106,"2017-04-26"
"GenoA12","Panel1","WD",2,13,50,770,0.061841764,"2017-04-27"
"GenoA12","Panel1","WD",2,13,50,770,0.072330872,"2017-04-28"
"GenoA12","Panel1","WD",2,13,50,770,0.084693123,"2017-04-29"
"GenoA12","Panel1","WD",2,13,50,770,0.098169096,"2017-04-30"
"GenoA12","Panel1","WD",2,13,50,770,0.1094356,"2017-05-01"
"GenoA12","Panel1","WD",2,13,50,770,0.121447845,"2017-05-02"
"GenoA12","Panel1","WD",2,13,50,770,0.14631386,"2017-05-03"
"GenoA12","Panel1","WD",2,13,50,770,0.154994509,"2017-05-04"
"GenoA12","Panel1","WD",2,13,50,770,0.174616858,"2017-05-05"
"GenoA12","Panel1","WD",2,13,50,770,0.196893536,"2017-05-06"
"GenoA12","Panel1","WD",2,13,50,770,0.207877317,"2017-05-07"
"GenoA12","Panel1","WD",2,13,50,770,0.222172064,"2017-05-08"
"GenoA12","Panel1","WD",2,13,50,770,0.252597312,"2017-05-09"
"GenoA12","Panel1","WD",2,13,50,770,0.282884912,"2017-05-11"
"GenoA12","Panel1","WD",2,13,50,770,0.294674925,"2017-05-12"
"GenoA12","Panel1","WD",2,13,50,770,0.318443228,"2017-05-13"
"GenoA12","Panel1","WD",2,13,50,770,0.351540934,"2017-05-14"
"GenoA45","Panel1","WD",2,13,51,771,0.002451653,"2017-04-14"
"GenoA45","Panel1","WD",2,13,51,771,0.003698242,"2017-04-15"
"GenoA45","Panel1","WD",2,13,51,771,0.005080455,"2017-04-16"
"GenoA45","Panel1","WD",2,13,51,771,0.007176381,"2017-04-17"
"GenoA45","Panel1","WD",2,13,51,771,0.010302188,"2017-04-18"
"GenoA45","Panel1","WD",2,13,51,771,0.012709902,"2017-04-19"
"GenoA45","Panel1","WD",2,13,51,771,0.016223325,"2017-04-20"
"GenoA45","Panel1","WD",2,13,51,771,0.020239731,"2017-04-21"
"GenoA45","Panel1","WD",2,13,51,771,0.028593188,"2017-04-22"
"GenoA45","Panel1","WD",2,13,51,771,0.034479151,"2017-04-23"
"GenoA45","Panel1","WD",2,13,51,771,0.042962488,"2017-04-24"
"GenoA45","Panel1","WD",2,13,51,771,0.053065204,"2017-04-25"
"GenoA45","Panel1","WD",2,13,51,771,0.061690961,"2017-04-26"
"GenoA45","Panel1","WD",2,13,51,771,0.085843363,"2017-04-27"
"GenoA45","Panel1","WD",2,13,51,771,0.097268474,"2017-04-28"
"GenoA45","Panel1","WD",2,13,51,771,0.115699586,"2017-04-30"
"GenoA45","Panel1","WD",2,13,51,771,0.12546575,"2017-05-01"
"GenoA45","Panel1","WD",2,13,51,771,0.141612715,"2017-05-02"
"GenoA45","Panel1","WD",2,13,51,771,0.167407396,"2017-05-03"
"GenoA45","Panel1","WD",2,13,51,771,0.176650853,"2017-05-04"
"GenoA45","Panel1","WD",2,13,51,771,0.199658453,"2017-05-05"
"GenoA45","Panel1","WD",2,13,51,771,0.22795762,"2017-05-06"
"GenoA45","Panel1","WD",2,13,51,771,0.234040202,"2017-05-07"
"GenoA45","Panel1","WD",2,13,51,771,0.242570961,"2017-05-08"
"GenoA45","Panel1","WD",2,13,51,771,0.267347184,"2017-05-09"
"GenoA45","Panel1","WD",2,13,51,771,0.291226564,"2017-05-11"
"GenoA45","Panel1","WD",2,13,51,771,0.297777001,"2017-05-12"
"GenoA45","Panel1","WD",2,13,51,771,0.312732807,"2017-05-13"
"GenoA45","Panel1","WD",2,13,51,771,0.345637651,"2017-05-14"
"GenoA29","Panel1","WD",2,13,52,772,0.002245989,"2017-04-14"
"GenoA29","Panel1","WD",2,13,52,772,0.003786088,"2017-04-15"
"GenoA29","Panel1","WD",2,13,52,772,0.005537982,"2017-04-16"
"GenoA29","Panel1","WD",2,13,52,772,0.0071006,"2017-04-17"
"GenoA29","Panel1","WD",2,13,52,772,0.009478431,"2017-04-18"
"GenoA29","Panel1","WD",2,13,52,772,0.012261424,"2017-04-19"
"GenoA29","Panel1","WD",2,13,52,772,0.015114792,"2017-04-20"
"GenoA29","Panel1","WD",2,13,52,772,0.02600104,"2017-04-22"
"GenoA29","Panel1","WD",2,13,52,772,0.030808915,"2017-04-23"
"GenoA29","Panel1","WD",2,13,52,772,0.043012381,"2017-04-24"
"GenoA29","Panel1","WD",2,13,52,772,0.050614962,"2017-04-25"
"GenoA29","Panel1","WD",2,13,52,772,0.057034955,"2017-04-26"
"GenoA29","Panel1","WD",2,13,52,772,0.076685461,"2017-04-27"
"GenoA29","Panel1","WD",2,13,52,772,0.090166354,"2017-04-28"
"GenoA29","Panel1","WD",2,13,52,772,0.113977383,"2017-04-30"
"GenoA29","Panel1","WD",2,13,52,772,0.128280627,"2017-05-01"
"GenoA29","Panel1","WD",2,13,52,772,0.140334218,"2017-05-02"
"GenoA29","Panel1","WD",2,13,52,772,0.174823858,"2017-05-03"
"GenoA29","Panel1","WD",2,13,52,772,0.186171522,"2017-05-04"
"GenoA29","Panel1","WD",2,13,52,772,0.20955988,"2017-05-05"
"GenoA29","Panel1","WD",2,13,52,772,0.237460546,"2017-05-06"
"GenoA29","Panel1","WD",2,13,52,772,0.247129489,"2017-05-07"
"GenoA29","Panel1","WD",2,13,52,772,0.26170287,"2017-05-08"
"GenoA29","Panel1","WD",2,13,52,772,0.292075934,"2017-05-09"
"GenoA29","Panel1","WD",2,13,52,772,0.333161272,"2017-05-11"
"GenoA29","Panel1","WD",2,13,52,772,0.340215264,"2017-05-12"
"GenoA29","Panel1","WD",2,13,52,772,0.375841678,"2017-05-13"
"GenoA29","Panel1","WD",2,13,52,772,0.399337819,"2017-05-14"
"GenoA26","Panel1","WD",2,13,53,773,0.002781725,"2017-04-14"
"GenoA26","Panel1","WD",2,13,53,773,0.004656313,"2017-04-15"
"GenoA26","Panel1","WD",2,13,53,773,0.005969826,"2017-04-16"
"GenoA26","Panel1","WD",2,13,53,773,0.007873314,"2017-04-17"
"GenoA26","Panel1","WD",2,13,53,773,0.010628128,"2017-04-18"
"GenoA26","Panel1","WD",2,13,53,773,0.012149082,"2017-04-19"
"GenoA26","Panel1","WD",2,13,53,773,0.01426969,"2017-04-20"
"GenoA26","Panel1","WD",2,13,53,773,0.018127512,"2017-04-21"
"GenoA26","Panel1","WD",2,13,53,773,0.025397232,"2017-04-22"
"GenoA26","Panel1","WD",2,13,53,773,0.029147651,"2017-04-23"
"GenoA26","Panel1","WD",2,13,53,773,0.035913177,"2017-04-24"
"GenoA26","Panel1","WD",2,13,53,773,0.045485263,"2017-04-25"
"GenoA26","Panel1","WD",2,13,53,773,0.054761364,"2017-04-26"
"GenoA26","Panel1","WD",2,13,53,773,0.064223723,"2017-04-27"
"GenoA26","Panel1","WD",2,13,53,773,0.075517001,"2017-04-28"
"GenoA26","Panel1","WD",2,13,53,773,0.085901102,"2017-04-29"
"GenoA26","Panel1","WD",2,13,53,773,0.104178905,"2017-04-30"
"GenoA26","Panel1","WD",2,13,53,773,0.113862167,"2017-05-01"
"GenoA26","Panel1","WD",2,13,53,773,0.125934382,"2017-05-02"
"GenoA26","Panel1","WD",2,13,53,773,0.154590808,"2017-05-03"
"GenoA26","Panel1","WD",2,13,53,773,0.160842142,"2017-05-04"
"GenoA26","Panel1","WD",2,13,53,773,0.175494329,"2017-05-05"
"GenoA26","Panel1","WD",2,13,53,773,0.199982241,"2017-05-06"
"GenoA26","Panel1","WD",2,13,53,773,0.207451275,"2017-05-07"
"GenoA26","Panel1","WD",2,13,53,773,0.222159846,"2017-05-08"
"GenoA26","Panel1","WD",2,13,53,773,0.24623258,"2017-05-09"
"GenoA26","Panel1","WD",2,13,53,773,0.269771998,"2017-05-11"
"GenoA26","Panel1","WD",2,13,53,773,0.2767922,"2017-05-12"
"GenoA26","Panel1","WD",2,13,53,773,0.292892227,"2017-05-13"
"GenoA26","Panel1","WD",2,13,53,773,0.321125286,"2017-05-14"
"GenoA17","Panel1","WD",2,13,54,774,0.001115889,"2017-04-14"
"GenoA17","Panel1","WD",2,13,54,774,0.00171874,"2017-04-15"
"GenoA17","Panel1","WD",2,13,54,774,0.003062807,"2017-04-16"
"GenoA17","Panel1","WD",2,13,54,774,0.004313743,"2017-04-17"
"GenoA17","Panel1","WD",2,13,54,774,0.005467601,"2017-04-18"
"GenoA17","Panel1","WD",2,13,54,774,0.00730173,"2017-04-19"
"GenoA17","Panel1","WD",2,13,54,774,0.010468849,"2017-04-20"
"GenoA17","Panel1","WD",2,13,54,774,0.015759722,"2017-04-22"
"GenoA17","Panel1","WD",2,13,54,774,0.019105336,"2017-04-23"
"GenoA17","Panel1","WD",2,13,54,774,0.026776765,"2017-04-24"
"GenoA17","Panel1","WD",2,13,54,774,0.033993686,"2017-04-25"
"GenoA17","Panel1","WD",2,13,54,774,0.039571769,"2017-04-26"
"GenoA17","Panel1","WD",2,13,54,774,0.045237108,"2017-04-27"
"GenoA17","Panel1","WD",2,13,54,774,0.053585464,"2017-04-28"
"GenoA17","Panel1","WD",2,13,54,774,0.063868717,"2017-04-29"
"GenoA17","Panel1","WD",2,13,54,774,0.082033679,"2017-04-30"
"GenoA17","Panel1","WD",2,13,54,774,0.092701495,"2017-05-01"
"GenoA17","Panel1","WD",2,13,54,774,0.099947201,"2017-05-02"
"GenoA17","Panel1","WD",2,13,54,774,0.119390489,"2017-05-03"
"GenoA17","Panel1","WD",2,13,54,774,0.127744009,"2017-05-04"
"GenoA17","Panel1","WD",2,13,54,774,0.138846098,"2017-05-05"
"GenoA17","Panel1","WD",2,13,54,774,0.16169262,"2017-05-06"
"GenoA17","Panel1","WD",2,13,54,774,0.165604968,"2017-05-07"
"GenoA17","Panel1","WD",2,13,54,774,0.189263671,"2017-05-08"
"GenoA17","Panel1","WD",2,13,54,774,0.210054141,"2017-05-09"
"GenoA17","Panel1","WD",2,13,54,774,0.225871985,"2017-05-11"
"GenoA17","Panel1","WD",2,13,54,774,0.235738027,"2017-05-12"
"GenoA17","Panel1","WD",2,13,54,774,0.256388717,"2017-05-13"
"GenoA17","Panel1","WD",2,13,54,774,0.285480975,"2017-05-14"
"GenoA10","Panel1","WD",2,13,55,775,0.002695567,"2017-04-14"
"GenoA10","Panel1","WD",2,13,55,775,0.004454222,"2017-04-15"
"GenoA10","Panel1","WD",2,13,55,775,0.005874412,"2017-04-16"
"GenoA10","Panel1","WD",2,13,55,775,0.007752837,"2017-04-17"
"GenoA10","Panel1","WD",2,13,55,775,0.01061694,"2017-04-18"
"GenoA10","Panel1","WD",2,13,55,775,0.013809112,"2017-04-19"
"GenoA10","Panel1","WD",2,13,55,775,0.016899736,"2017-04-20"
"GenoA10","Panel1","WD",2,13,55,775,0.021407125,"2017-04-21"
"GenoA10","Panel1","WD",2,13,55,775,0.029516633,"2017-04-22"
"GenoA10","Panel1","WD",2,13,55,775,0.034586838,"2017-04-23"
"GenoA10","Panel1","WD",2,13,55,775,0.042099628,"2017-04-24"
"GenoA10","Panel1","WD",2,13,55,775,0.051152939,"2017-04-25"
"GenoA10","Panel1","WD",2,13,55,775,0.058917155,"2017-04-26"
"GenoA10","Panel1","WD",2,13,55,775,0.068588688,"2017-04-27"
"GenoA10","Panel1","WD",2,13,55,775,0.079149783,"2017-04-28"
"GenoA10","Panel1","WD",2,13,55,775,0.092648485,"2017-04-29"
"GenoA10","Panel1","WD",2,13,55,775,0.114980768,"2017-04-30"
"GenoA10","Panel1","WD",2,13,55,775,0.123013782,"2017-05-01"
"GenoA10","Panel1","WD",2,13,55,775,0.135089125,"2017-05-02"
"GenoA10","Panel1","WD",2,13,55,775,0.156183179,"2017-05-03"
"GenoA10","Panel1","WD",2,13,55,775,0.164911895,"2017-05-04"
"GenoA10","Panel1","WD",2,13,55,775,0.177792105,"2017-05-05"
"GenoA10","Panel1","WD",2,13,55,775,0.201569808,"2017-05-06"
"GenoA10","Panel1","WD",2,13,55,775,0.208385218,"2017-05-07"
"GenoA10","Panel1","WD",2,13,55,775,0.217125962,"2017-05-08"
"GenoA10","Panel1","WD",2,13,55,775,0.253234775,"2017-05-09"
"GenoA10","Panel1","WD",2,13,55,775,0.261838717,"2017-05-11"
"GenoA10","Panel1","WD",2,13,55,775,0.269649612,"2017-05-12"
"GenoA10","Panel1","WD",2,13,55,775,0.28758723,"2017-05-13"
"GenoA10","Panel1","WD",2,13,55,775,0.314901342,"2017-05-14"
"GenoA2","Panel1","WD",2,13,56,776,0.002948691,"2017-04-14"
"GenoA2","Panel1","WD",2,13,56,776,0.004273084,"2017-04-15"
"GenoA2","Panel1","WD",2,13,56,776,0.005508173,"2017-04-16"
"GenoA2","Panel1","WD",2,13,56,776,0.007387927,"2017-04-17"
"GenoA2","Panel1","WD",2,13,56,776,0.010351449,"2017-04-18"
"GenoA2","Panel1","WD",2,13,56,776,0.012578524,"2017-04-19"
"GenoA2","Panel1","WD",2,13,56,776,0.01587657,"2017-04-20"
"GenoA2","Panel1","WD",2,13,56,776,0.028972421,"2017-04-22"
"GenoA2","Panel1","WD",2,13,56,776,0.032996324,"2017-04-23"
"GenoA2","Panel1","WD",2,13,56,776,0.042819753,"2017-04-24"
"GenoA2","Panel1","WD",2,13,56,776,0.050736596,"2017-04-25"
"GenoA2","Panel1","WD",2,13,56,776,0.062227436,"2017-04-26"
"GenoA2","Panel1","WD",2,13,56,776,0.072348563,"2017-04-27"
"GenoA2","Panel1","WD",2,13,56,776,0.082341164,"2017-04-28"
"GenoA2","Panel1","WD",2,13,56,776,0.091515461,"2017-04-29"
"GenoA2","Panel1","WD",2,13,56,776,0.110406977,"2017-04-30"
"GenoA2","Panel1","WD",2,13,56,776,0.120601405,"2017-05-01"
"GenoA2","Panel1","WD",2,13,56,776,0.135045892,"2017-05-02"
"GenoA2","Panel1","WD",2,13,56,776,0.15480866,"2017-05-03"
"GenoA2","Panel1","WD",2,13,56,776,0.162809844,"2017-05-04"
"GenoA2","Panel1","WD",2,13,56,776,0.175912271,"2017-05-05"
"GenoA2","Panel1","WD",2,13,56,776,0.200520182,"2017-05-06"
"GenoA2","Panel1","WD",2,13,56,776,0.209944764,"2017-05-07"
"GenoA2","Panel1","WD",2,13,56,776,0.219196275,"2017-05-08"
"GenoA2","Panel1","WD",2,13,56,776,0.242400684,"2017-05-09"
"GenoA2","Panel1","WD",2,13,56,776,0.252315973,"2017-05-11"
"GenoA2","Panel1","WD",2,13,56,776,0.259996775,"2017-05-12"
"GenoA2","Panel1","WD",2,13,56,776,0.303165405,"2017-05-14"
"GenoA57","Panel1","WD",2,13,57,777,0.001410407,"2017-04-14"
"GenoA57","Panel1","WD",2,13,57,777,0.002300238,"2017-04-15"
"GenoA57","Panel1","WD",2,13,57,777,0.002999628,"2017-04-16"
"GenoA57","Panel1","WD",2,13,57,777,0.004279095,"2017-04-17"
"GenoA57","Panel1","WD",2,13,57,777,0.005723737,"2017-04-18"
"GenoA57","Panel1","WD",2,13,57,777,0.006562262,"2017-04-19"
"GenoA57","Panel1","WD",2,13,57,777,0.008203281,"2017-04-20"
"GenoA57","Panel1","WD",2,13,57,777,0.011663723,"2017-04-21"
"GenoA57","Panel1","WD",2,13,57,777,0.016387054,"2017-04-22"
"GenoA57","Panel1","WD",2,13,57,777,0.018153393,"2017-04-23"
"GenoA57","Panel1","WD",2,13,57,777,0.02283839,"2017-04-24"
"GenoA57","Panel1","WD",2,13,57,777,0.02902644,"2017-04-25"
"GenoA57","Panel1","WD",2,13,57,777,0.036110648,"2017-04-26"
"GenoA57","Panel1","WD",2,13,57,777,0.044669356,"2017-04-27"
"GenoA57","Panel1","WD",2,13,57,777,0.051792695,"2017-04-28"
"GenoA57","Panel1","WD",2,13,57,777,0.059325594,"2017-04-29"
"GenoA57","Panel1","WD",2,13,57,777,0.075160311,"2017-04-30"
"GenoA57","Panel1","WD",2,13,57,777,0.084675871,"2017-05-01"
"GenoA57","Panel1","WD",2,13,57,777,0.094932143,"2017-05-02"
"GenoA57","Panel1","WD",2,13,57,777,0.113432108,"2017-05-03"
"GenoA57","Panel1","WD",2,13,57,777,0.125755438,"2017-05-04"
"GenoA57","Panel1","WD",2,13,57,777,0.150805842,"2017-05-05"
"GenoA57","Panel1","WD",2,13,57,777,0.163801623,"2017-05-06"
"GenoA57","Panel1","WD",2,13,57,777,0.170043736,"2017-05-07"
"GenoA57","Panel1","WD",2,13,57,777,0.179145493,"2017-05-08"
"GenoA57","Panel1","WD",2,13,57,777,0.206203732,"2017-05-09"
"GenoA57","Panel1","WD",2,13,57,777,0.219546562,"2017-05-11"
"GenoA57","Panel1","WD",2,13,57,777,0.226725021,"2017-05-12"
"GenoA57","Panel1","WD",2,13,57,777,0.243837318,"2017-05-13"
"GenoA57","Panel1","WD",2,13,57,777,0.274795987,"2017-05-14"
"GenoA21","Panel1","WD",2,13,58,778,0.003034995,"2017-04-14"
"GenoA21","Panel1","WD",2,13,58,778,0.004507883,"2017-04-15"
"GenoA21","Panel1","WD",2,13,58,778,0.005819872,"2017-04-16"
"GenoA21","Panel1","WD",2,13,58,778,0.008406216,"2017-04-17"
"GenoA21","Panel1","WD",2,13,58,778,0.010430848,"2017-04-18"
"GenoA21","Panel1","WD",2,13,58,778,0.012459081,"2017-04-19"
"GenoA21","Panel1","WD",2,13,58,778,0.015864632,"2017-04-20"
"GenoA21","Panel1","WD",2,13,58,778,0.028792735,"2017-04-22"
"GenoA21","Panel1","WD",2,13,58,778,0.032524419,"2017-04-23"
"GenoA21","Panel1","WD",2,13,58,778,0.041665311,"2017-04-24"
"GenoA21","Panel1","WD",2,13,58,778,0.052236006,"2017-04-25"
"GenoA21","Panel1","WD",2,13,58,778,0.062181662,"2017-04-26"
"GenoA21","Panel1","WD",2,13,58,778,0.069900457,"2017-04-27"
"GenoA21","Panel1","WD",2,13,58,778,0.081302828,"2017-04-28"
"GenoA21","Panel1","WD",2,13,58,778,0.091662343,"2017-04-29"
"GenoA21","Panel1","WD",2,13,58,778,0.115781758,"2017-04-30"
"GenoA21","Panel1","WD",2,13,58,778,0.128200194,"2017-05-01"
"GenoA21","Panel1","WD",2,13,58,778,0.143829234,"2017-05-02"
"GenoA21","Panel1","WD",2,13,58,778,0.169629562,"2017-05-03"
"GenoA21","Panel1","WD",2,13,58,778,0.182505614,"2017-05-04"
"GenoA21","Panel1","WD",2,13,58,778,0.198713561,"2017-05-05"
"GenoA21","Panel1","WD",2,13,58,778,0.219968682,"2017-05-06"
"GenoA21","Panel1","WD",2,13,58,778,0.22978032,"2017-05-07"
"GenoA21","Panel1","WD",2,13,58,778,0.240013635,"2017-05-08"
"GenoA21","Panel1","WD",2,13,58,778,0.273438517,"2017-05-09"
"GenoA21","Panel1","WD",2,13,58,778,0.296615312,"2017-05-11"
"GenoA21","Panel1","WD",2,13,58,778,0.303651585,"2017-05-12"
"GenoA21","Panel1","WD",2,13,58,778,0.324301823,"2017-05-13"
"GenoA21","Panel1","WD",2,13,58,778,0.336328926,"2017-05-14"
"GenoA11","Panel1","WD",2,13,59,779,0.002167095,"2017-04-14"
"GenoA11","Panel1","WD",2,13,59,779,0.00358428,"2017-04-15"
"GenoA11","Panel1","WD",2,13,59,779,0.004810015,"2017-04-16"
"GenoA11","Panel1","WD",2,13,59,779,0.006225528,"2017-04-17"
"GenoA11","Panel1","WD",2,13,59,779,0.00861188,"2017-04-18"
"GenoA11","Panel1","WD",2,13,59,779,0.010971804,"2017-04-19"
"GenoA11","Panel1","WD",2,13,59,779,0.013709621,"2017-04-20"
