"newTrait","genotype","time","Sowing_Block","Image_pos","check","colNum","rowNum","colId","rowId","plotId","timePoint"
0.66916722757844,"2260",1,"2","4b","noCheck",5,17,"5","17","c5r17",2018-05-31 16:37:00
0.646927773243861,"1473",1,"2","4c","noCheck",6,17,"6","17","c6r17",2018-05-31 16:37:00
0.668409375631445,"2375",1,"2","4a","noCheck",7,17,"7","17","c7r17",2018-05-31 16:37:00
0.691454577314894,"1942",1,"2","4b","noCheck",8,17,"8","17","c8r17",2018-05-31 16:37:00
0.720246738891224,"2406",1,"2","4c","noCheck",9,17,"9","17","c9r17",2018-05-31 16:37:00
0.671070718302412,"ler",1,"2","3a","ler",1,18,"1","18","c1r18",2018-05-31 16:37:00
0.660181896694922,"1692",1,"2","3a","noCheck",10,18,"10","18","c10r18",2018-05-31 16:37:00
0.625397445381997,"712",1,"2","3b","noCheck",11,18,"11","18","c11r18",2018-05-31 16:37:00
0.701428981173574,"2442",1,"2","3c","noCheck",12,18,"12","18","c12r18",2018-05-31 16:37:00
0.656226034114829,"340",1,"5","3a","noCheck",13,18,"13","18","c13r18",2018-05-31 16:37:00
0.699432195870705,"1467",1,"5","3c","noCheck",15,18,"15","18","c15r18",2018-05-31 16:37:00
0.649417841248217,"1395",1,"5","3a","noCheck",16,18,"16","18","c16r18",2018-05-31 16:37:00
0.671347070495815,"1304",1,"5","3b","noCheck",17,18,"17","18","c17r18",2018-05-31 16:37:00
0.642052786701511,"1228",1,"5","3c","noCheck",18,18,"18","18","c18r18",2018-05-31 16:37:00
0.685721854104178,"2088",1,"5","3a","noCheck",19,18,"19","18","c19r18",2018-05-31 16:37:00
0.650204499170375,"col",1,"2","3b","col",2,18,"2","18","c2r18",2018-05-31 16:37:00
0.647700726043233,"2396",1,"5","3b","noCheck",20,18,"20","18","c20r18",2018-05-31 16:37:00
0.657223967191838,"2031",1,"5","3c","noCheck",21,18,"21","18","c21r18",2018-05-31 16:37:00
0.715427334860374,"1217",1,"5","3a","noCheck",22,18,"22","18","c22r18",2018-05-31 16:37:00
0.630101860574061,"2066",1,"5","3b","noCheck",23,18,"23","18","c23r18",2018-05-31 16:37:00
0.663672233041663,"1999",1,"5","3c","noCheck",24,18,"24","18","c24r18",2018-05-31 16:37:00
0.665453626821852,"40710",1,"2","3c","noCheck",3,18,"3","18","c3r18",2018-05-31 16:37:00
0.620003560306032,"1290",1,"2","3a","noCheck",4,18,"4","18","c4r18",2018-05-31 16:37:00
0.711850931028357,"2458",1,"2","3b","noCheck",5,18,"5","18","c5r18",2018-05-31 16:37:00
0.611597743765738,"evo1",1,"2","3c","evo1",6,18,"6","18","c6r18",2018-05-31 16:37:00
0.689058919526637,"1459",1,"2","3b","noCheck",8,18,"8","18","c8r18",2018-05-31 16:37:00
0.579680158211736,"2382",1,"2","3c","noCheck",9,18,"9","18","c9r18",2018-05-31 16:37:00
0.652773978855771,"92",1,"2","2a","noCheck",1,19,"1","19","c1r19",2018-05-31 16:37:00
0.670945497752456,"1228",1,"2","2a","noCheck",10,19,"10","19","c10r19",2018-05-31 16:37:00
0.64760896385718,"2357",1,"2","2b","noCheck",11,19,"11","19","c11r19",2018-05-31 16:37:00
0.657666392607519,"2393",1,"2","2c","noCheck",12,19,"12","19","c12r19",2018-05-31 16:37:00
0.655885157183572,"325",1,"5","2a","noCheck",13,19,"13","19","c13r19",2018-05-31 16:37:00
0.646299558053812,"2405",1,"5","2b","noCheck",14,19,"14","19","c14r19",2018-05-31 16:37:00
0.660589112349279,"1308",1,"5","2c","noCheck",15,19,"15","19","c15r19",2018-05-31 16:37:00
0.642022661039524,"2360",1,"5","2a","noCheck",16,19,"16","19","c16r19",2018-05-31 16:37:00
0.680443010139614,"18",1,"5","2b","noCheck",17,19,"17","19","c17r19",2018-05-31 16:37:00
0.658232801627094,"557",1,"5","2c","noCheck",18,19,"18","19","c18r19",2018-05-31 16:37:00
0.669391913432813,"712",1,"5","2a","noCheck",19,19,"19","19","c19r19",2018-05-31 16:37:00
0.675406834548404,"1962",1,"2","2b","noCheck",2,19,"2","19","c2r19",2018-05-31 16:37:00
0.672897885308461,"85",1,"5","2b","noCheck",20,19,"20","19","c20r19",2018-05-31 16:37:00
0.689530738119175,"2385",1,"5","2c","noCheck",21,19,"21","19","c21r19",2018-05-31 16:37:00
0.67523786491871,"1637",1,"5","2a","noCheck",22,19,"22","19","c22r19",2018-05-31 16:37:00
0.627164738042953,"ely",1,"5","2b","ely",23,19,"23","19","c23r19",2018-05-31 16:37:00
0.562117383210934,"1612",1,"5","2c","noCheck",24,19,"24","19","c24r19",2018-05-31 16:37:00
0.677924041351332,"1470",1,"2","2c","noCheck",3,19,"3","19","c3r19",2018-05-31 16:37:00
0.64691405239505,"1696",1,"2","2a","noCheck",4,19,"4","19","c4r19",2018-05-31 16:37:00
0.668228590120796,"2436",1,"2","2b","noCheck",5,19,"5","19","c5r19",2018-05-31 16:37:00
0.670867641204802,"1970",1,"2","2c","noCheck",6,19,"6","19","c6r19",2018-05-31 16:37:00
0.652103229773956,"2378",1,"2","2a","noCheck",7,19,"7","19","c7r19",2018-05-31 16:37:00
0.6513690288436,"2203",1,"2","2b","noCheck",8,19,"8","19","c8r19",2018-05-31 16:37:00
0.658021997973594,"1509",1,"2","2c","noCheck",9,19,"9","19","c9r19",2018-05-31 16:37:00
0.67991811932922,"2394",1,"1","3a","noCheck",1,2,"1","2","c1r2",2018-05-31 16:37:00
0.703310883359448,"2396",1,"1","3a","noCheck",10,2,"10","2","c10r2",2018-05-31 16:37:00
0.634821737758525,"890",1,"1","3b","noCheck",11,2,"11","2","c11r2",2018-05-31 16:37:00
0.649225949132848,"evo1",1,"1","3c","evo1",12,2,"12","2","c12r2",2018-05-31 16:37:00
0.677230329933365,"2301",1,"6","3a","noCheck",13,2,"13","2","c13r2",2018-05-31 16:37:00
0.67725568234351,"774",1,"6","3b","noCheck",14,2,"14","2","c14r2",2018-05-31 16:37:00
0.663486453683397,"32",1,"6","3c","noCheck",15,2,"15","2","c15r2",2018-05-31 16:37:00
0.639370040514477,"325",1,"6","3a","noCheck",16,2,"16","2","c16r2",2018-05-31 16:37:00
