"timeNumber","timePoint","Biomass_Estimated_corr","Biomass_Estimated","genotype","geno.decomp","colId","rowId","plotId"
21,2017-05-03,126.204380255766,113.323806529672,"GenoA14","WW_Panel1","25","25","c25r25"
21,2017-05-03,146.401190532657,137.138640054749,"GenoA51","WW_Panel1","26","25","c26r25"
21,2017-05-03,93.8392470544359,79.3662714183906,"GenoB29","WD_Panel2","27","25","c27r25"
21,2017-05-03,107.310926220998,90.8617916611549,"GenoA14","WD_Panel1","28","25","c28r25"
21,2017-05-03,124.889610003807,127.449550856951,"GenoA8","WW_Panel1","11","26","c11r26"
21,2017-05-03,113.466561064357,107.422592831865,"GenoA6","WD_Panel1","12","26","c12r26"
21,2017-05-03,138.966025340854,133.867204962326,"GenoA13","WD_Panel1","13","26","c13r26"
21,2017-05-03,181.543558616727,173.306146106243,"GenoA52","WW_Panel1","14","26","c14r26"
21,2017-05-03,131.900463684701,122.651189211765,"GenoA58","WW_Panel1","15","26","c15r26"
21,2017-05-03,111.601964565444,110.008383368755,"GenoA55","WD_Panel1","16","26","c16r26"
21,2017-05-03,85.9932320392741,85.944223068723,"GenoB23","WW_Panel2","17","26","c17r26"
21,2017-05-03,125.472665825239,131.498427460049,"GenoA32","WW_Panel1","18","26","c18r26"
21,2017-05-03,87.8800643321756,92.5429327554276,"GenoA27","WW_Panel1","19","26","c19r26"
21,2017-05-03,114.813607878594,120.391319952952,"GenoA56","WD_Panel1","20","26","c20r26"
21,2017-05-03,144.212586132157,141.552299566171,"GenoA23","WD_Panel1","21","26","c21r26"
21,2017-05-03,146.735611405675,144.031076886813,"GenoA14","WW_Panel1","22","26","c22r26"
21,2017-05-03,128.027201740176,122.021070139634,"GenoA5","WW_Panel1","23","26","c23r26"
21,2017-05-03,123.794435423392,123.356685828807,"GenoA1","WD_Panel1","24","26","c24r26"
21,2017-05-03,93.2620362197566,80.1205343303098,"GenoA55","WW_Panel1","25","26","c25r26"
21,2017-05-03,101.898143801303,92.3131710238747,"GenoA39","WW_Panel1","26","26","c26r26"
21,2017-05-03,125.689040171965,110.948090509613,"GenoB2","WD_Panel2","27","26","c27r26"
21,2017-05-03,119.302421004684,102.708843924408,"GenoA13","WD_Panel1","28","26","c28r26"
21,2017-05-03,220.158511137584,223.228368079454,"GenoA48","WW_Panel1","11","27","c11r27"
21,2017-05-03,140.07716464448,134.412165123202,"GenoA60","WD_Panel1","12","27","c12r27"
21,2017-05-03,168.535198757808,163.719697023773,"GenoA19","WD_Panel1","13","27","c13r27"
21,2017-05-03,111.605282987057,103.59837967797,"GenoA32","WW_Panel1","14","27","c14r27"
21,2017-05-03,119.993783538708,110.962373228106,"GenoA10","WW_Panel1","15","27","c15r27"
21,2017-05-03,119.723056345364,118.344031024114,"GenoA24","WD_Panel1","16","27","c16r27"
21,2017-05-03,121.027403091732,121.157461436478,"GenoB21","WW_Panel2","17","27","c17r27"
21,2017-05-03,128.154152146631,134.239580273096,"GenoA33","WW_Panel1","18","27","c18r27"
21,2017-05-03,97.3839907349437,101.891445736909,"GenoA11","WW_Panel1","19","27","c19r27"
21,2017-05-03,133.023627303631,138.17322430242,"GenoA53","WD_Panel1","20","27","c20r27"
21,2017-05-03,132.899980293474,129.510515327296,"GenoA8","WD_Panel1","21","27","c21r27"
21,2017-05-03,149.62301104588,145.878987869175,"GenoA59","WW_Panel1","22","27","c22r27"
21,2017-05-03,147.504194168492,140.170390316534,"GenoA15","WW_Panel1","23","27","c23r27"
21,2017-05-03,109.51320879154,107.522151195024,"GenoA54","WD_Panel1","24","27","c24r27"
21,2017-05-03,135.581519118113,120.764815901098,"GenoA3","WW_Panel1","25","27","c25r27"
21,2017-05-03,130.444632488494,119.195589597833,"GenoA16","WW_Panel1","26","27","c26r27"
21,2017-05-03,120.193469523031,103.882832763985,"GenoB12","WD_Panel2","27","27","c27r27"
21,2017-05-03,125.092300326451,107.064179505703,"GenoA25","WD_Panel1","28","27","c28r27"
21,2017-05-03,155.958373068822,158.7548646338,"GenoA31","WW_Panel1","11","28","c11r28"
21,2017-05-03,124.157014779849,118.121637677147,"GenoA43","WD_Panel1","12","28","c12r28"
21,2017-05-03,58.562212468436,53.284562135842,"GenoA27","WD_Panel1","13","28","c13r28"
21,2017-05-03,122.188466172949,113.630921413393,"GenoA45","WW_Panel1","14","28","c14r28"
21,2017-05-03,115.181485922377,105.510133158089,"GenoA23","WW_Panel1","15","28","c15r28"
21,2017-05-03,133.502302431105,131.378527449487,"GenoA22","WD_Panel1","16","28","c16r28"
21,2017-05-03,97.8848703342435,97.1267722641675,"GenoB19","WW_Panel2","17","28","c17r28"
21,2017-05-03,139.743508680541,144.725352754528,"GenoA24","WW_Panel1","18","28","c18r28"
21,2017-05-03,178.118723706189,181.237796959186,"GenoA31","WW_Panel1","19","28","c19r28"
21,2017-05-03,117.46292634979,120.917663769029,"GenoA23","WD_Panel1","20","28","c20r28"
21,2017-05-03,122.90504879465,117.531165107871,"GenoA5","WD_Panel1","21","28","c21r28"
21,2017-05-03,169.177228323573,163.203061842807,"GenoA52","WW_Panel1","22","28","c22r28"
21,2017-05-03,150.381035067939,140.634014251227,"GenoA22","WW_Panel1","23","28","c23r28"
21,2017-05-03,141.559678711086,137.048426594615,"GenoA59","WD_Panel1","24","28","c24r28"
21,2017-05-03,129.95183585947,112.597970047535,"GenoA33","WW_Panel1","25","28","c25r28"
21,2017-05-03,118.766077717531,105.058628402078,"GenoA23","WW_Panel1","26","28","c26r28"
21,2017-05-03,126.315043999961,107.671160621237,"GenoB25","WD_Panel2","27","28","c27r28"
21,2017-05-03,145.830547074024,125.60559589917,"GenoA30","WD_Panel1","28","28","c28r28"
21,2017-05-03,123.886744184601,128.144521112349,"GenoA36","WW_Panel1","11","29","c11r29"
21,2017-05-03,46.642686473203,41.981128485162,"GenoA27","WD_Panel1","12","29","c12r29"
21,2017-05-03,124.4051120334,120.377814050982,"GenoA18","WD_Panel1","13","29","c13r29"
21,2017-05-03,160.205818102659,152.735914651424,"GenoA22","WW_Panel1","14","29","c14r29"
21,2017-05-03,116.420922325131,107.636743232221,"GenoA56","WW_Panel1","15","29","c15r29"
21,2017-05-03,172.123911094266,170.654811607805,"GenoA26","WD_Panel1","16","29","c16r29"
21,2017-05-03,88.5261279216845,88.1574496952811,"GenoB29","WW_Panel2","17","29","c17r29"
21,2017-05-03,110.57187965475,115.633826230786,"GenoA39","WW_Panel1","18","29","c18r29"
21,2017-05-03,137.888922631495,140.750900991586,"GenoA14","WW_Panel1","19","29","c19r29"
21,2017-05-03,172.302918958434,175.186150942389,"GenoA48","WD_Panel1","20","29","c20r29"
21,2017-05-03,153.017748862992,146.821663805093,"GenoA50","WD_Panel1","21","29","c21r29"
21,2017-05-03,105.581507809568,98.6261795498991,"GenoA25","WW_Panel1","22","29","c22r29"
21,2017-05-03,131.514798625821,120.723108240641,"GenoA20","WW_Panel1","23","29","c23r29"
21,2017-05-03,166.697913551348,161.160805923794,"GenoA19","WD_Panel1","24","29","c24r29"
21,2017-05-03,142.341376347474,124.049885415647,"GenoA7","WW_Panel1","25","29","c25r29"
21,2017-05-03,123.753774367659,109.249202921221,"GenoA2","WW_Panel1","26","29","c26r29"
21,2017-05-03,135.016683909099,115.721888793539,"GenoB21","WD_Panel2","27","29","c27r29"
21,2017-05-03,152.309216243311,131.560534474477,"GenoA26","WD_Panel1","28","29","c28r29"
21,2017-05-03,123.19899914555,129.312102534987,"GenoA23","WW_Panel1","11","30","c11r30"
21,2017-05-03,83.9151739474325,81.0085584774216,"GenoA36","WD_Panel1","12","30","c12r30"
21,2017-05-03,115.938180477697,113.491849940678,"GenoA42","WD_Panel1","13","30","c13r30"
21,2017-05-03,160.919045030368,154.783629264221,"GenoA19","WW_Panel1","14","30","c14r30"
21,2017-05-03,126.914784359186,126.124764088501,"GenoA12","WD_Panel1","16","30","c16r30"
21,2017-05-03,152.068797616837,152.013494389141,"GenoB3","WW_Panel2","17","30","c17r30"
21,2017-05-03,163.428885315152,168.427669210481,"GenoA9","WW_Panel1","18","30","c18r30"
21,2017-05-03,122.013820716432,124.45122177623,"GenoA2","WW_Panel1","19","30","c19r30"
21,2017-05-03,116.920108744704,119.081003752539,"GenoA37","WD_Panel1","20","30","c20r30"
21,2017-05-03,138.742752566529,131.628287212692,"GenoA15","WD_Panel1","21","30","c21r30"
21,2017-05-03,173.682230802357,165.73857167364,"GenoA29","WW_Panel1","22","30","c22r30"
21,2017-05-03,139.146388798754,127.412278927715,"GenoA2","WW_Panel1","23","30","c23r30"
21,2017-05-03,109.793538827538,103.441409077617,"GenoA6","WD_Panel1","24","30","c24r30"
21,2017-05-03,80.0313843988187,61.0994495036093,"GenoA27","WW_Panel1","25","30","c25r30"
21,2017-05-03,102.783945555845,87.825554072725,"GenoA32","WW_Panel1","26","30","c26r30"
21,2017-05-03,110.394091657354,90.8016335127076,"GenoB19","WD_Panel2","27","30","c27r30"
21,2017-05-03,129.643912732828,108.708992260592,"GenoA56","WD_Panel1","28","30","c28r30"
21,2017-05-03,167.426639253786,155.419562132734,"GenoA29","WW_Panel1","10","3","c10r3"
21,2017-05-03,101.389825475057,94.0569627244874,"GenoA43","WW_Panel1","11","3","c11r3"
21,2017-05-03,74.3614134454136,81.8374497164078,"GenoA27","WW_Panel1","11","31","c11r31"
21,2017-05-03,140.778859693681,139.1015523507,"GenoA15","WD_Panel1","12","31","c12r31"
21,2017-05-03,140.624618870345,139.182626079093,"GenoA35","WD_Panel1","13","31","c13r31"
21,2017-05-03,109.844039354946,104.404820637146,"GenoA39","WW_Panel1","14","31","c14r31"
21,2017-05-03,120.053097137307,112.61780297528,"GenoA5","WW_Panel1","15","31","c15r31"
21,2017-05-03,121.225507527501,120.354454177498,"GenoA37","WD_Panel1","16","31","c16r31"
21,2017-05-03,104.95827096721,104.415764093887,"GenoB9","WD_Panel2","17","31","c17r31"
21,2017-05-03,120.173838363813,124.295131679736,"GenoA1","WW_Panel1","18","31","c18r31"
21,2017-05-03,100.990822721512,102.205175549822,"GenoA39","WW_Panel1","19","31","c19r31"
21,2017-05-03,130.03202186826,121.016065689901,"GenoA41","WD_Panel1","12","3","c12r3"
21,2017-05-03,120.931433069161,121.611420207641,"GenoA34","WD_Panel1","20","31","c20r31"
21,2017-05-03,148.404408035365,139.670852442969,"GenoA26","WD_Panel1","21","31","c21r31"
21,2017-05-03,135.744808965266,126.181660162801,"GenoA41","WW_Panel1","22","31","c22r31"
21,2017-05-03,142.85718590476,129.621971678237,"GenoA50","WW_Panel1","23","31","c23r31"
21,2017-05-03,110.936800949258,103.275825292222,"GenoA41","WD_Panel1","24","31","c24r31"
21,2017-05-03,132.172593732255,112.153066246455,"GenoA4","WW_Panel1","25","31","c25r31"
21,2017-05-03,120.065688406384,104.22622967757,"GenoA1","WW_Panel1","26","31","c26r31"
21,2017-05-03,81.7574819254896,61.4374931700001,"GenoB20","WW_Panel2","27","31","c27r31"
21,2017-05-03,146.784512994094,125.215583623676,"GenoA20","WD_Panel1","28","31","c28r31"
21,2017-05-03,124.594413357792,122.830157058853,"GenoA60","WD_Panel1","13","3","c13r3"
21,2017-05-03,124.929853496965,124.888218544493,"GenoA40","WW_Panel1","14","3","c14r3"
21,2017-05-03,160.149467789729,161.877052076936,"GenoA30","WW_Panel1","15","3","c15r3"
21,2017-05-03,106.180860693338,116.193789238677,"GenoA38","WD_Panel1","16","3","c16r3"
21,2017-05-03,110.244317710682,120.443611902408,"GenoB1","WW_Panel2","17","3","c17r3"
21,2017-05-03,133.120135084133,146.478308612179,"GenoA60","WW_Panel1","18","3","c18r3"
21,2017-05-03,143.788876855195,151.911895056618,"GenoA23","WW_Panel1","19","3","c19r3"
21,2017-05-03,135.997686373835,141.002460494887,"GenoA60","WD_Panel1","20","3","c20r3"
21,2017-05-03,112.321562054408,105.974600079311,"GenoA6","WD_Panel1","21","3","c21r3"
21,2017-05-03,153.254221537568,161.833828229025,"GenoA15","WW_Panel1","11","32","c11r32"
21,2017-05-03,124.167413921935,123.406756529072,"GenoA35","WD_Panel1","12","32","c12r32"
21,2017-05-03,107.813189564175,107.012481171001,"GenoA39","WD_Panel1","13","32","c13r32"
21,2017-05-03,130.380083950899,125.236217525266,"GenoA28","WW_Panel1","14","32","c14r32"
21,2017-05-03,109.724228141046,102.192835841606,"GenoA12","WW_Panel1","15","32","c15r32"
21,2017-05-03,149.101996067495,147.732444677037,"GenoA29","WD_Panel1","16","32","c16r32"
21,2017-05-03,132.852744358421,131.427196810984,"GenoB7","WD_Panel2","17","32","c17r32"
21,2017-05-03,140.816002002736,143.705205553819,"GenoA28","WW_Panel1","18","32","c18r32"
21,2017-05-03,133.90095117037,133.59434934098,"GenoA53","WW_Panel1","19","32","c19r32"
21,2017-05-03,104.458535098956,97.1158146378486,"GenoA53","WW_Panel1","22","3","c22r3"
21,2017-05-03,32.5814030891223,31.5458175270267,"GenoA36","WD_Panel1","20","32","c20r32"
21,2017-05-03,189.625576267485,179.098858218457,"GenoA48","WD_Panel1","21","32","c21r32"
21,2017-05-03,150.322471516506,139.014914972671,"GenoA15","WW_Panel1","22","32","c22r32"
21,2017-05-03,141.822950666475,126.996046668607,"GenoA49","WW_Panel1","23","32","c23r32"
21,2017-05-03,135.602305062104,126.561855301498,"GenoA3","WD_Panel1","24","32","c24r32"
21,2017-05-03,113.814898633028,92.6432592665308,"GenoA57","WW_Panel1","25","32","c25r32"
21,2017-05-03,142.481908679004,125.690169201049,"GenoA42","WW_Panel1","26","32","c26r32"
21,2017-05-03,135.178631011216,114.044796661027,"GenoB1","WW_Panel2","27","32","c27r32"
21,2017-05-03,132.154659280761,109.845741692551,"GenoA46","WD_Panel1","28","32","c28r32"
21,2017-05-03,119.720442588252,110.312453840574,"GenoA16","WW_Panel1","23","3","c23r3"
21,2017-05-03,145.345888166433,144.085536048542,"GenoA56","WD_Panel1","24","3","c24r3"
21,2017-05-03,130.982891166422,120.064243347276,"GenoA5","WW_Panel1","25","3","c25r3"
21,2017-05-03,149.604017907376,144.982989743464,"GenoA15","WW_Panel1","26","3","c26r3"
21,2017-05-03,109.740227591496,102.362189395033,"GenoB30","WD_Panel2","27","3","c27r3"
21,2017-05-03,124.672168276135,135.762973521293,"GenoA10","WW_Panel1","11","33","c11r33"
21,2017-05-03,164.67117223146,166.16296768743,"GenoA20","WD_Panel1","12","33","c12r33"
21,2017-05-03,142.089971543904,143.217285715513,"GenoA14","WD_Panel1","13","33","c13r33"
21,2017-05-03,140.825484602398,137.249466877583,"GenoA4","WW_Panel1","14","33","c14r33"
21,2017-05-03,135.129853750003,128.801149862286,"GenoA44","WW_Panel1","15","33","c15r33"
21,2017-05-03,158.456453012683,157.945956765481,"GenoA52","WD_Panel1","16","33","c16r33"
21,2017-05-03,121.974892998659,121.105245397844,"GenoB10","WD_Panel2","17","33","c17r33"
21,2017-05-03,125.862837202874,129.053014585103,"GenoA40","WW_Panel1","18","33","c18r33"
21,2017-05-03,168.454247370786,168.255709149451,"GenoA59","WW_Panel1","19","33","c19r33"
21,2017-05-03,123.160347159439,122.123837699615,"GenoA38","WD_Panel1","20","33","c20r33"
21,2017-05-03,145.327418460777,134.785260457999,"GenoA47","WD_Panel1","21","33","c21r33"
21,2017-05-03,130.040580605523,118.795612524575,"GenoA49","WW_Panel1","22","33","c22r33"
21,2017-05-03,144.93299086296,130.31872554579,"GenoA59","WW_Panel1","23","33","c23r33"
21,2017-05-03,143.67061660722,135.031549788484,"GenoA51","WD_Panel1","24","33","c24r33"
21,2017-05-03,132.012155465358,111.436320421473,"GenoA28","WW_Panel1","25","33","c25r33"
21,2017-05-03,144.634097415489,128.605996350043,"GenoA30","WW_Panel1","26","33","c26r33"
21,2017-05-03,124.067388155574,103.809030883524,"GenoB19","WW_Panel2","27","33","c27r33"
21,2017-05-03,111.583127321592,90.2027808472413,"GenoA41","WD_Panel1","28","33","c28r33"
21,2017-05-03,130.341296154232,142.650339076423,"GenoA57","WW_Panel1","11","34","c11r34"
21,2017-05-03,177.772394040869,180.160313662888,"GenoA19","WD_Panel1","12","34","c12r34"
21,2017-05-03,103.776882352745,105.439429254639,"GenoA41","WD_Panel1","13","34","c13r34"
21,2017-05-03,146.198616569905,142.797483350348,"GenoA58","WW_Panel1","14","34","c14r34"
21,2017-05-03,161.800446696406,155.321238985118,"GenoA7","WW_Panel1","15","34","c15r34"
21,2017-05-03,118.521304777491,117.587656125973,"GenoA4","WD_Panel1","16","34","c16r34"
21,2017-05-03,108.690432577389,107.186320254628,"GenoB22","WD_Panel2","17","34","c17r34"
21,2017-05-03,156.207165816909,158.610257632711,"GenoA31","WW_Panel1","18","34","c18r34"
21,2017-05-03,158.738200394548,157.660617007422,"GenoA20","WW_Panel1","19","34","c19r34"
21,2017-05-03,161.663699591964,159.725189485507,"GenoA29","WD_Panel1","20","34","c20r34"
21,2017-05-03,121.919450302506,110.51821780375,"GenoA33","WD_Panel1","21","34","c21r34"
21,2017-05-03,111.717296069793,99.7077235714874,"GenoA17","WW_Panel1","22","34","c22r34"
21,2017-05-03,115.901004059835,100.651904066269,"GenoA1","WW_Panel1","23","34","c23r34"
21,2017-05-03,147.024818856165,126.111231393833,"GenoA22","WW_Panel1","25","34","c25r34"
21,2017-05-03,128.712758259358,112.479829248254,"GenoA3","WW_Panel1","26","34","c26r34"
21,2017-05-03,104.85041409319,84.4773047004738,"GenoB28","WW_Panel2","27","34","c27r34"
21,2017-05-03,129.575234866772,108.12125089117,"GenoA32","WD_Panel1","28","34","c28r34"
21,2017-05-03,184.72246723192,197.110725184379,"GenoA20","WW_Panel1","11","35","c11r35"
21,2017-05-03,143.281119517301,145.395929526676,"GenoA29","WD_Panel1","12","35","c12r35"
21,2017-05-03,123.475547550051,124.490530367888,"GenoA34","WD_Panel1","13","35","c13r35"
21,2017-05-03,123.301310723233,118.897426474785,"GenoA8","WW_Panel1","14","35","c14r35"
21,2017-05-03,117.602739907281,109.820045894388,"GenoA34","WW_Panel1","15","35","c15r35"
21,2017-05-03,140.662594821547,138.19488828222,"GenoA14","WD_Panel1","16","35","c16r35"
21,2017-05-03,113.676970820464,110.484550548736,"GenoB6","WD_Panel2","17","35","c17r35"
21,2017-05-03,134.039774122597,134.671406551304,"GenoA43","WW_Panel1","18","35","c18r35"
21,2017-05-03,154.130828863137,151.264322304575,"GenoA51","WW_Panel1","19","35","c19r35"
21,2017-05-03,135.766792032937,132.082641621465,"GenoA18","WD_Panel1","20","35","c20r35"
21,2017-05-03,88.0975989778322,75.0379868497999,"GenoA25","WD_Panel1","21","35","c21r35"
21,2017-05-03,96.9204868062579,83.3570361403518,"GenoA37","WW_Panel1","22","35","c22r35"
21,2017-05-03,141.418572456634,124.725203897454,"GenoA46","WW_Panel1","23","35","c23r35"
21,2017-05-03,118.451109851802,107.994073768917,"GenoA47","WD_Panel1","24","35","c24r35"
21,2017-05-03,138.660512500921,116.532313240624,"GenoA60","WW_Panel1","25","35","c25r35"
21,2017-05-03,121.926280889707,104.594327856641,"GenoA37","WW_Panel1","26","35","c26r35"
21,2017-05-03,132.010188486031,110.626130586617,"GenoB5","WW_Panel2","27","35","c27r35"
21,2017-05-03,127.605022789957,105.187023854818,"GenoA40","WD_Panel1","28","35","c28r35"
21,2017-05-03,118.508088023639,129.841198295995,"GenoA41","WW_Panel1","11","36","c11r36"
21,2017-05-03,121.586353236972,122.296984453555,"GenoA53","WD_Panel1","12","36","c12r36"
21,2017-05-03,98.383186244015,97.6286862209684,"GenoA55","WD_Panel1","13","36","c13r36"
21,2017-05-03,50.3847145172147,43.8657692094536,"GenoA17","WW_Panel1","14","36","c14r36"
21,2017-05-03,117.320681956696,107.130102870985,"GenoA24","WW_Panel1","15","36","c15r36"
21,2017-05-03,123.708994849328,118.613914920011,"GenoA46","WD_Panel1","16","36","c16r36"
21,2017-05-03,120.841939792526,114.887939683442,"GenoB15","WD_Panel2","17","36","c17r36"
21,2017-05-03,91.2182832831882,89.0397359240305,"GenoA27","WW_Panel1","18","36","c18r36"
21,2017-05-03,145.795064894679,140.1472274912,"GenoA47","WW_Panel1","19","36","c19r36"
21,2017-05-03,125.798544987751,119.421479188197,"GenoA32","WD_Panel1","20","36","c20r36"
21,2017-05-03,143.866598021841,128.231716257255,"GenoA19","WD_Panel1","21","36","c21r36"
21,2017-05-03,114.599584778155,98.5686591802646,"GenoA40","WW_Panel1","22","36","c22r36"
21,2017-05-03,126.563298564722,107.492115272859,"GenoA37","WW_Panel1","23","36","c23r36"
21,2017-05-03,119.732395198828,106.98296442235,"GenoA13","WD_Panel1","24","36","c24r36"
21,2017-05-03,124.116786920994,99.7923185293285,"GenoA32","WW_Panel1","25","36","c25r36"
21,2017-05-03,153.445403931358,134.033197942001,"GenoA29","WW_Panel1","26","36","c26r36"
21,2017-05-03,107.630486889921,84.2720004785191,"GenoB22","WW_Panel2","27","36","c27r36"
21,2017-05-03,81.930036093292,57.6078315379246,"GenoA17","WD_Panel1","28","36","c28r36"
21,2017-05-03,96.9041289085649,110.180305839642,"GenoA54","WW_Panel1","11","37","c11r37"
21,2017-05-03,158.201847251105,160.541009507363,"GenoA3","WD_Panel1","12","37","c12r37"
21,2017-05-03,128.208296185451,128.747128561997,"GenoA43","WD_Panel1","13","37","c13r37"
21,2017-05-03,119.287418186488,113.729453617682,"GenoA2","WW_Panel1","14","37","c14r37"
21,2017-05-03,110.318365102707,100.787344311714,"GenoA2","WW_Panel1","15","37","c15r37"
21,2017-05-03,138.48823348183,133.814194324126,"GenoA10","WD_Panel1","16","37","c16r37"
21,2017-05-03,134.940260910448,129.257166572449,"GenoB12","WD_Panel2","17","37","c17r37"
21,2017-05-03,134.485409773563,132.529539234846,"GenoA4","WW_Panel1","18","37","c18r37"
21,2017-05-03,97.4003039586759,92.0224084002718,"GenoA17","WW_Panel1","19","37","c19r37"
21,2017-05-03,141.628949773995,135.634370096256,"GenoA47","WD_Panel1","20","37","c20r37"
21,2017-05-03,122.978345442911,107.860240324031,"GenoA32","WD_Panel1","21","37","c21r37"
21,2017-05-03,148.749882265846,133.34066041961,"GenoA44","WW_Panel1","22","37","c22r37"
21,2017-05-03,118.945788407918,100.56703140444,"GenoA32","WW_Panel1","23","37","c23r37"
21,2017-05-03,119.267882290723,107.275689461274,"GenoA23","WD_Panel1","24","37","c24r37"
21,2017-05-03,150.925544462476,127.446791762178,"GenoA44","WW_Panel1","25","37","c25r37"
21,2017-05-03,133.662964188504,115.229642432035,"GenoA43","WW_Panel1","26","37","c26r37"
21,2017-05-03,119.355727481852,97.1176867859302,"GenoB10","WW_Panel2","27","37","c27r37"
21,2017-05-03,114.323488374355,91.2306798988242,"GenoA29","WD_Panel1","28","37","c28r37"
21,2017-05-03,84.0686325754083,97.9260499008547,"GenoA32","WW_Panel1","11","38","c11r38"
21,2017-05-03,140.826790841862,143.4710077028,"GenoA9","WD_Panel1","12","38","c12r38"
21,2017-05-03,101.097558615077,101.638102931356,"GenoA37","WD_Panel1","13","38","c13r38"
21,2017-05-03,153.720026731801,147.842960903404,"GenoA15","WW_Panel1","14","38","c14r38"
21,2017-05-03,123.898034750056,113.731962710532,"GenoA6","WW_Panel1","15","38","c15r38"
21,2017-05-03,107.187976822885,101.611520899799,"GenoA2","WD_Panel1","16","38","c16r38"
21,2017-05-03,126.473134783972,119.708353905234,"GenoB3","WD_Panel2","17","38","c17r38"
21,2017-05-03,143.445733879901,140.344280082047,"GenoA42","WW_Panel1","18","38","c18r38"
21,2017-05-03,114.852377247336,108.378076481221,"GenoA38","WW_Panel1","19","38","c19r38"
21,2017-05-03,125.112111329564,118.145429355741,"GenoA14","WD_Panel1","20","38","c20r38"
21,2017-05-03,119.161527727654,103.218752314952,"GenoA12","WD_Panel1","21","38","c21r38"
21,2017-05-03,105.137983129945,89.0157353216781,"GenoA11","WW_Panel1","22","38","c22r38"
21,2017-05-03,134.140317536841,115.120424143857,"GenoA10","WW_Panel1","23","38","c23r38"
21,2017-05-03,104.81009583824,92.2442175970239,"GenoA57","WD_Panel1","24","38","c24r38"
21,2017-05-03,103.647977941577,79.6952817967719,"GenoA11","WW_Panel1","25","38","c25r38"
21,2017-05-03,151.02430846725,132.275617342289,"GenoA28","WW_Panel1","26","38","c26r38"
21,2017-05-03,137.172451103885,114.7950835218,"GenoB26","WW_Panel2","27","38","c27r38"
21,2017-05-03,153.805779196325,130.714664462939,"GenoA28","WD_Panel1","28","38","c28r38"
21,2017-05-03,115.538211366541,130.349992041864,"GenoA56","WW_Panel1","11","39","c11r39"
21,2017-05-03,132.142125425892,135.485688350423,"GenoA25","WD_Panel1","12","39","c12r39"
21,2017-05-03,141.345725110832,142.30111236565,"GenoA28","WD_Panel1","13","39","c13r39"
21,2017-05-03,122.980350582844,117.203096941026,"GenoA13","WW_Panel1","14","39","c14r39"
21,2017-05-03,104.097579723235,93.7030747673291,"GenoA54","WW_Panel1","15","39","c15r39"
21,2017-05-03,147.723260384976,141.627977963996,"GenoA53","WD_Panel1","16","39","c16r39"
21,2017-05-03,121.432082549947,113.944406267607,"GenoB27","WD_Panel2","17","39","c17r39"
21,2017-05-03,149.692229966837,145.786259640105,"GenoA50","WW_Panel1","18","39","c18r39"
21,2017-05-03,130.22636368824,122.990921821678,"GenoA32","WW_Panel1","19","39","c19r39"
21,2017-05-03,138.913495171162,131.316026206029,"GenoA7","WD_Panel1","20","39","c20r39"
21,2017-05-03,135.975660801165,119.567065650366,"GenoA4","WD_Panel1","21","39","c21r39"
21,2017-05-03,138.587133774923,122.13915025193,"GenoA16","WW_Panel1","22","39","c22r39"
21,2017-05-03,131.12030680589,111.882553398344,"GenoA28","WW_Panel1","23","39","c23r39"
21,2017-05-03,139.062908046059,126.38482753747,"GenoA26","WD_Panel1","24","39","c24r39"
21,2017-05-03,146.879723240725,122.949626759412,"GenoA49","WW_Panel1","25","39","c25r39"
21,2017-05-03,120.287909565154,101.747546640554,"GenoA45","WW_Panel1","26","39","c26r39"
21,2017-05-03,120.112554875938,98.1379853510137,"GenoB17","WW_Panel2","27","39","c27r39"
21,2017-05-03,79.1189274255604,56.5800570631229,"GenoA36","WD_Panel1","28","39","c28r39"
21,2017-05-03,187.470078279859,202.708533286403,"GenoA7","WW_Panel1","11","40","c11r40"
21,2017-05-03,118.622794900239,122.141529364227,"GenoA34","WD_Panel1","12","40","c12r40"
21,2017-05-03,126.954162260562,127.805729603188,"GenoA9","WD_Panel1","13","40","c13r40"
21,2017-05-03,142.764448605298,136.568334519101,"GenoA49","WW_Panel1","14","40","c14r40"
21,2017-05-03,109.652308625382,98.5009138093885,"GenoA33","WW_Panel1","15","40","c15r40"
21,2017-05-03,128.685997348696,121.526694059955,"GenoA50","WD_Panel1","16","40","c16r40"
21,2017-05-03,120.553463829613,111.777753952928,"GenoB2","WD_Panel2","17","40","c17r40"
21,2017-05-03,134.230245817686,128.935267821499,"GenoA7","WW_Panel1","18","40","c18r40"
21,2017-05-03,135.184597056412,126.590299145874,"GenoA16","WW_Panel1","19","40","c19r40"
21,2017-05-03,128.110422666145,119.285035342562,"GenoA57","WD_Panel1","20","40","c20r40"
21,2017-05-03,118.172770708212,100.723425042936,"GenoA27","WD_Panel1","21","40","c21r40"
21,2017-05-03,132.403896959477,115.105789752237,"GenoA46","WW_Panel1","22","40","c22r40"
21,2017-05-03,114.545437983371,94.6366887437914,"GenoA24","WW_Panel1","23","40","c23r40"
21,2017-05-03,124.707549443343,111.538290403764,"GenoA53","WD_Panel1","24","40","c24r40"
21,2017-05-03,133.941632031417,109.714208707273,"GenoA9","WW_Panel1","25","40","c25r40"
21,2017-05-03,129.513656711691,110.890499983933,"GenoA40","WW_Panel1","26","40","c26r40"
21,2017-05-03,141.653184800414,119.792352860306,"GenoB15","WW_Panel2","27","40","c27r40"
