"timeNumber","timePoint","LeafArea_corr","LeafArea","wt","genotype","geno.decomp","rowId","colId","plotId"
15,2017-04-27,0.0716173623185241,0.079735135,128.768710734308,"GenoA34","WW_Panel1","16","25","c25r16"
15,2017-04-27,0.0704578072719943,0.074807454,128.768710734308,"GenoA34","WW_Panel1","50","10","c10r50"
15,2017-04-27,0.0795559751916515,0.086483523,128.768710734308,"GenoA34","WW_Panel1","22","22","c22r22"
15,2017-04-27,0.0678833250932547,0.073244902,128.768710734308,"GenoA34","WW_Panel1","21","19","c19r21"
15,2017-04-27,0.0557236595364393,0.051938194,128.768710734308,"GenoA34","WW_Panel1","46","14","c14r46"
15,2017-04-27,0.0668093443434011,0.068748375,128.768710734308,"GenoA34","WW_Panel1","52","3","c3r52"
15,2017-04-27,0.070988804086609,0.070322825,128.768710734308,"GenoA34","WW_Panel1","59","18","c18r59"
15,2017-04-27,0.0665455344264134,0.060763001,128.768710734308,"GenoA34","WW_Panel1","43","23","c23r43"
15,2017-04-27,0.0682936161868693,0.064945698,128.768710734308,"GenoA34","WW_Panel1","9","6","c6r9"
15,2017-04-27,0.0739803521826841,0.07819675,128.768710734308,"GenoA34","WW_Panel1","23","26","c26r23"
15,2017-04-27,0.0694136611643304,0.073254566,128.768710734308,"GenoA34","WW_Panel1","19","5","c5r19"
15,2017-04-27,0.0637251612943502,0.059017091,128.768710734308,"GenoA34","WW_Panel1","35","15","c15r35"
15,2017-04-27,0.059531028768972,0.06249897,128.768710734308,"GenoA34","WW_Panel1","53","11","c11r53"
15,2017-04-27,0.0594550546247578,0.063141877,128.755191674486,"GenoA35","WW_Panel1","21","18","c18r21"
15,2017-04-27,0.0632554125204147,0.062385075,128.755191674486,"GenoA35","WW_Panel1","23","2","c2r23"
15,2017-04-27,0.0602946109379591,0.060812492,128.755191674486,"GenoA35","WW_Panel1","13","3","c3r13"
15,2017-04-27,0.0733324075288482,0.070846403,128.755191674486,"GenoA35","WW_Panel1","7","6","c6r7"
15,2017-04-27,0.0756952488774983,0.085863038,128.755191674486,"GenoA35","WW_Panel1","4","19","c19r4"
15,2017-04-27,0.0741894199396223,0.078171292,128.755191674486,"GenoA35","WW_Panel1","53","10","c10r53"
15,2017-04-27,0.0693589099945963,0.076439983,128.755191674486,"GenoA35","WW_Panel1","9","26","c26r9"
15,2017-04-27,0.0684780387062032,0.067590041,128.755191674486,"GenoA35","WW_Panel1","25","5","c5r25"
15,2017-04-27,0.0646897859170445,0.057364154,128.755191674486,"GenoA35","WW_Panel1","5","11","c11r5"
15,2017-04-27,0.0832242548316555,0.079279872,128.755191674486,"GenoA35","WW_Panel1","22","15","c15r22"
15,2017-04-27,0.0675450900992336,0.063242061,128.755191674486,"GenoA35","WW_Panel1","49","25","c25r49"
15,2017-04-27,0.0616209430569159,0.058406271,128.755191674486,"GenoA35","WW_Panel1","19","14","c14r19"
15,2017-04-27,0.0664896614347353,0.064083395,128.755191674486,"GenoA35","WW_Panel1","51","23","c23r51"
15,2017-04-27,0.0641027309922606,0.066452992,128.755191674486,"GenoA35","WW_Panel1","57","22","c22r57"
15,2017-04-27,0.0626965059788891,0.057455536,128.768592897328,"GenoA36","WW_Panel1","47","2","c2r47"
15,2017-04-27,0.056382707368696,0.046647414,128.768592897328,"GenoA36","WW_Panel1","9","10","c10r9"
15,2017-04-27,0.0597854887182366,0.066785432,128.768592897328,"GenoA36","WW_Panel1","19","25","c25r19"
15,2017-04-27,0.041538817770513,0.04233355,128.768592897328,"GenoA36","WW_Panel1","23","5","c5r23"
15,2017-04-27,0.0533591351564251,0.047031666,128.768592897328,"GenoA36","WW_Panel1","47","19","c19r47"
15,2017-04-27,0.0604108259915689,0.05760521,128.768592897328,"GenoA36","WW_Panel1","49","22","c22r49"
15,2017-04-27,0.0467534729210001,0.044407919,128.768592897328,"GenoA36","WW_Panel1","16","14","c14r16"
15,2017-04-27,0.0576584981393521,0.052923287,128.768592897328,"GenoA36","WW_Panel1","57","15","c15r57"
15,2017-04-27,0.0477709344066289,0.050602266,128.768592897328,"GenoA36","WW_Panel1","37","6","c6r37"
15,2017-04-27,0.0527295802320594,0.049481044,128.768592897328,"GenoA36","WW_Panel1","29","3","c3r29"
15,2017-04-27,-0.00745074172687248,0.001273609,128.768592897328,"GenoA36","WW_Panel1","17","26","c26r17"
15,2017-04-27,0.0664792323638739,0.062589736,128.768592897328,"GenoA36","WW_Panel1","29","11","c11r29"
15,2017-04-27,0.0487487766464721,0.056090526,128.768592897328,"GenoA36","WW_Panel1","8","23","c23r8"
15,2017-04-27,0.0505895457002514,0.048774948,128.768592897328,"GenoA36","WW_Panel1","58","18","c18r58"
15,2017-04-27,0.0657145277374746,0.063301515,128.373567447276,"GenoA37","WW_Panel1","7","5","c5r7"
15,2017-04-27,0.0716958275114047,0.071180138,128.373567447276,"GenoA37","WW_Panel1","10","3","c3r10"
15,2017-04-27,0.0692660779749509,0.061854389,128.373567447276,"GenoA37","WW_Panel1","7","11","c11r7"
15,2017-04-27,0.00431222727536869,0.004907829,128.373567447276,"GenoA37","WW_Panel1","60","2","c2r60"
15,2017-04-27,0.0641536162514693,0.074507198,128.373567447276,"GenoA37","WW_Panel1","4","18","c18r4"
15,2017-04-27,0.0623468759372689,0.061477477,128.373567447276,"GenoA37","WW_Panel1","5","6","c6r5"
15,2017-04-27,0.0701374244837142,0.060538259,128.373567447276,"GenoA37","WW_Panel1","8","10","c10r8"
15,2017-04-27,0.0773588346425242,0.073576436,128.373567447276,"GenoA37","WW_Panel1","36","23","c23r36"
15,2017-04-27,0.0578350277260256,0.056621417,128.373567447276,"GenoA37","WW_Panel1","35","22","c22r35"
15,2017-04-27,0.0598656618471772,0.072067684,128.373567447276,"GenoA37","WW_Panel1","11","19","c19r11"
15,2017-04-27,0.0702999308297065,0.065940585,128.373567447276,"GenoA37","WW_Panel1","35","26","c26r35"
15,2017-04-27,0.0625033122302325,0.057655961,128.373567447276,"GenoA37","WW_Panel1","46","25","c25r46"
15,2017-04-27,0.0688354423338388,0.06504364,128.373567447276,"GenoA37","WW_Panel1","22","14","c14r22"
15,2017-04-27,0.0627452952357127,0.066136664,128.766261082881,"GenoA38","WW_Panel1","24","18","c18r24"
15,2017-04-27,0.057101870230893,0.054619887,128.766261082881,"GenoA38","WW_Panel1","37","3","c3r37"
15,2017-04-27,0.0578937810051736,0.049343395,128.766261082881,"GenoA38","WW_Panel1","4","10","c10r4"
15,2017-04-27,0.0610747630776428,0.064046168,128.766261082881,"GenoA38","WW_Panel1","24","26","c26r24"
15,2017-04-27,0.0640321040505345,0.068799934,128.766261082881,"GenoA38","WW_Panel1","51","5","c5r51"
15,2017-04-27,0.0540112832903317,0.05916403,128.766261082881,"GenoA38","WW_Panel1","4","22","c22r4"
15,2017-04-27,0.0563143755606981,0.053703729,128.766261082881,"GenoA38","WW_Panel1","18","15","c15r18"
15,2017-04-27,0.0570916018448705,0.052400997,128.766261082881,"GenoA38","WW_Panel1","21","11","c11r21"
15,2017-04-27,0.0605487819501539,0.056381539,128.766261082881,"GenoA38","WW_Panel1","27","2","c2r27"
15,2017-04-27,0.0586917506233403,0.062366078,128.766261082881,"GenoA38","WW_Panel1","23","25","c25r23"
15,2017-04-27,0.0588541623525125,0.0570855,128.766261082881,"GenoA38","WW_Panel1","13","6","c6r13"
15,2017-04-27,0.0643557470416159,0.067395509,128.766261082881,"GenoA38","WW_Panel1","60","14","c14r60"
15,2017-04-27,0.0622653329650938,0.061170655,128.766261082881,"GenoA38","WW_Panel1","38","19","c19r38"
15,2017-04-27,0.0559769505472588,0.064666567,128.766261082881,"GenoA38","WW_Panel1","11","23","c23r11"
15,2017-04-27,0.0557974130461507,0.051053968,128.763717888075,"GenoA39","WW_Panel1","25","15","c15r25"
15,2017-04-27,0.0629809239183016,0.059741122,128.763717888075,"GenoA39","WW_Panel1","31","14","c14r31"
15,2017-04-27,0.0544978548732668,0.05808332,128.763717888075,"GenoA39","WW_Panel1","49","11","c11r49"
15,2017-04-27,0.0653996203158025,0.064594768,128.763717888075,"GenoA39","WW_Panel1","5","5","c5r5"
15,2017-04-27,0.0599946670546737,0.064010403,128.763717888075,"GenoA39","WW_Panel1","29","18","c18r29"
15,2017-04-27,0.0619707182201604,0.063031553,128.763717888075,"GenoA39","WW_Panel1","26","26","c26r26"
15,2017-04-27,0.057195924126709,0.061152358,128.763717888075,"GenoA39","WW_Panel1","31","19","c19r31"
15,2017-04-27,0.0590042760375252,0.06860535,128.763717888075,"GenoA39","WW_Panel1","55","6","c6r55"
15,2017-04-27,0.0565785779890004,0.062870831,128.763717888075,"GenoA39","WW_Panel1","3","2","c2r3"
15,2017-04-27,0.0659708809383939,0.063997879,128.763717888075,"GenoA39","WW_Panel1","51","22","c22r51"
15,2017-04-27,0.0553137475388444,0.0632086,128.763717888075,"GenoA39","WW_Panel1","15","23","c23r15"
15,2017-04-27,0.0685656769877137,0.06398459,128.763717888075,"GenoA39","WW_Panel1","48","25","c25r48"
15,2017-04-27,0.0677972039306462,0.0656577,128.763717888075,"GenoA39","WW_Panel1","36","3","c3r36"
15,2017-04-27,0.0688471107802638,0.071996713,128.763717888075,"GenoA39","WW_Panel1","41","10","c10r41"
15,2017-04-27,0.0656062485108969,0.066961928,128.760841990597,"GenoA40","WW_Panel1","33","18","c18r33"
15,2017-04-27,0.0604150896193832,0.063909151,128.760841990597,"GenoA40","WW_Panel1","50","11","c11r50"
15,2017-04-27,0.0642405183351023,0.057543596,128.760841990597,"GenoA40","WW_Panel1","45","15","c15r45"
15,2017-04-27,0.0647724233646366,0.065448439,128.760841990597,"GenoA40","WW_Panel1","34","5","c5r34"
15,2017-04-27,0.0619115406576886,0.060031765,128.760841990597,"GenoA40","WW_Panel1","36","22","c22r36"
15,2017-04-27,0.0695639586274883,0.060601325,128.760841990597,"GenoA40","WW_Panel1","5","10","c10r5"
15,2017-04-27,0.0640732531454756,0.059263606,128.760841990597,"GenoA40","WW_Panel1","41","3","c3r41"
15,2017-04-27,0.0728888642984386,0.081746032,128.760841990597,"GenoA40","WW_Panel1","12","25","c25r12"
15,2017-04-27,0.0639622831093164,0.064103149,128.760841990597,"GenoA40","WW_Panel1","3","14","c14r3"
15,2017-04-27,0.0644210892652155,0.060846463,128.760841990597,"GenoA40","WW_Panel1","42","19","c19r42"
15,2017-04-27,0.0713265423991075,0.072605316,128.760841990597,"GenoA40","WW_Panel1","59","2","c2r59"
15,2017-04-27,0.0693632672224729,0.071974709,128.760841990597,"GenoA40","WW_Panel1","35","6","c6r35"
15,2017-04-27,0.068508559610588,0.062676806,128.760841990597,"GenoA40","WW_Panel1","40","26","c26r40"
15,2017-04-27,0.063884189391532,0.064812609,128.760841990597,"GenoA40","WW_Panel1","56","23","c23r56"
15,2017-04-27,0.0579731185569874,0.063501811,128.713798859658,"GenoA41","WW_Panel1","56","10","c10r56"
15,2017-04-27,0.0641533665211361,0.063613487,128.713798859658,"GenoA41","WW_Panel1","36","11","c11r36"
15,2017-04-27,0.0596352119924833,0.062046273,128.713798859658,"GenoA41","WW_Panel1","16","2","c2r16"
15,2017-04-27,0.069223230258615,0.064670355,128.713798859658,"GenoA41","WW_Panel1","25","14","c14r25"
15,2017-04-27,0.0654149528149029,0.063025212,128.713798859658,"GenoA41","WW_Panel1","31","3","c3r31"
15,2017-04-27,0.0639968884589308,0.06807382,128.713798859658,"GenoA41","WW_Panel1","6","15","c15r6"
15,2017-04-27,0.0713872140540667,0.073679709,128.713798859658,"GenoA41","WW_Panel1","31","22","c22r31"
15,2017-04-27,0.066086618434242,0.075416576,128.713798859658,"GenoA41","WW_Panel1","13","19","c19r13"
15,2017-04-27,0.0630735647467527,0.065409308,128.713798859658,"GenoA41","WW_Panel1","40","6","c6r40"
15,2017-04-27,0.0679619319412302,0.065747084,128.713798859658,"GenoA41","WW_Panel1","54","26","c26r54"
15,2017-04-27,0.0664113005072294,0.069887341,128.713798859658,"GenoA41","WW_Panel1","60","23","c23r60"
15,2017-04-27,0.0688853355209075,0.072812899,128.713798859658,"GenoA41","WW_Panel1","25","18","c18r25"
15,2017-04-27,0.0592783881697747,0.060159206,128.713798859658,"GenoA41","WW_Panel1","60","25","c25r60"
15,2017-04-27,0.0638845007410026,0.062933605,128.713798859658,"GenoA41","WW_Panel1","45","5","c5r45"
15,2017-04-27,0.0561300397819796,0.058758124,128.755310268494,"GenoA42","WW_Panel1","24","25","c25r24"
15,2017-04-27,0.0760428396270981,0.075148623,128.755310268494,"GenoA42","WW_Panel1","1","14","c14r1"
15,2017-04-27,0.0736742797060364,0.080721323,128.755310268494,"GenoA42","WW_Panel1","21","22","c22r21"
15,2017-04-27,0.0685356393064931,0.06501012,128.755310268494,"GenoA42","WW_Panel1","32","26","c26r32"
15,2017-04-27,0.0712214608071703,0.070354472,128.755310268494,"GenoA42","WW_Panel1","31","5","c5r31"
15,2017-04-27,0.0803843946415471,0.082156882,128.755310268494,"GenoA42","WW_Panel1","43","6","c6r43"
15,2017-04-27,0.0678385088743548,0.073623018,128.755310268494,"GenoA42","WW_Panel1","18","19","c19r18"
15,2017-04-27,0.0642361955645378,0.062422756,128.755310268494,"GenoA42","WW_Panel1","38","18","c18r38"
15,2017-04-27,0.061013873354132,0.057025215,128.755310268494,"GenoA42","WW_Panel1","39","3","c3r39"
15,2017-04-27,0.0746657808071264,0.070729088,128.755310268494,"GenoA42","WW_Panel1","25","11","c11r25"
15,2017-04-27,0.0722833107365168,0.073449459,128.755310268494,"GenoA42","WW_Panel1","38","10","c10r38"
15,2017-04-27,0.0670280803320069,0.067343815,128.755310268494,"GenoA42","WW_Panel1","55","23","c23r55"
15,2017-04-27,0.0596357357844338,0.068449747,128.755310268494,"GenoA42","WW_Panel1","2","2","c2r2"
15,2017-04-27,0.0650426645721807,0.067879883,128.755310268494,"GenoA42","WW_Panel1","4","15","c15r4"
15,2017-04-27,0.0758947316244826,0.075731707,128.785469514909,"GenoA43","WW_Panel1","35","18","c18r35"
15,2017-04-27,0.0710799357657641,0.068189776,128.785469514909,"GenoA43","WW_Panel1","56","14","c14r56"
15,2017-04-27,0.070840538128739,0.074059658,128.785469514909,"GenoA43","WW_Panel1","22","6","c6r22"
15,2017-04-27,0.0715185794638801,0.075552901,128.785469514909,"GenoA43","WW_Panel1","46","10","c10r46"
15,2017-04-27,0.0824014488309104,0.07908395,128.785469514909,"GenoA43","WW_Panel1","52","25","c25r52"
15,2017-04-27,0.0887844574192759,0.080545117,128.785469514909,"GenoA43","WW_Panel1","48","15","c15r48"
15,2017-04-27,0.0729963699979983,0.06789546,128.785469514909,"GenoA43","WW_Panel1","37","26","c26r37"
15,2017-04-27,0.0658578941931958,0.06422578,128.785469514909,"GenoA43","WW_Panel1","33","3","c3r33"
15,2017-04-27,0.079621314900603,0.086009959,128.785469514909,"GenoA43","WW_Panel1","16","19","c19r16"
15,2017-04-27,0.0931263640164545,0.096318146,128.785469514909,"GenoA43","WW_Panel1","19","2","c2r19"
15,2017-04-27,0.0556097493359282,0.048221367,128.785469514909,"GenoA43","WW_Panel1","3","11","c11r3"
15,2017-04-27,0.0754707032924449,0.084189257,128.785469514909,"GenoA43","WW_Panel1","13","23","c23r13"
15,2017-04-27,0.0679056366591025,0.064148935,128.785469514909,"GenoA43","WW_Panel1","47","22","c22r47"
15,2017-04-27,0.0738638871511914,0.076307847,128.785469514909,"GenoA43","WW_Panel1","17","5","c5r17"
15,2017-04-27,0.0785339469371299,0.080326093,128.762301518845,"GenoA44","WW_Panel1","6","14","c14r6"
15,2017-04-27,0.0749031248608942,0.07268573,128.762301518845,"GenoA44","WW_Panel1","56","19","c19r56"
15,2017-04-27,0.0826660726487919,0.080687859,128.762301518845,"GenoA44","WW_Panel1","37","22","c22r37"
15,2017-04-27,0.0760586626685168,0.079659099,128.762301518845,"GenoA44","WW_Panel1","6","26","c26r6"
15,2017-04-27,0.0769244238972828,0.080165863,128.762301518845,"GenoA44","WW_Panel1","21","5","c5r21"
15,2017-04-27,0.0773200772666377,0.079725651,128.762301518845,"GenoA44","WW_Panel1","20","2","c2r20"
15,2017-04-27,0.0758376420819874,0.06978829,128.762301518845,"GenoA44","WW_Panel1","37","25","c25r37"
15,2017-04-27,0.0896045124727819,0.10365196,128.762301518845,"GenoA44","WW_Panel1","8","18","c18r8"
15,2017-04-27,0.0724807882575932,0.084598554,128.762301518845,"GenoA44","WW_Panel1","60","10","c10r60"
15,2017-04-27,0.0750742274752093,0.071263501,128.762301518845,"GenoA44","WW_Panel1","33","15","c15r33"
15,2017-04-27,0.0627820559843049,0.058492985,128.762301518845,"GenoA44","WW_Panel1","47","23","c23r47"
15,2017-04-27,0.0676602651551335,0.077454838,128.762301518845,"GenoA44","WW_Panel1","56","6","c6r56"
15,2017-04-27,0.0808973391018638,0.076452848,128.762301518845,"GenoA44","WW_Panel1","24","11","c11r24"
15,2017-04-27,0.0519862364805283,0.048733908,128.762301518845,"GenoA44","WW_Panel1","27","3","c3r27"
15,2017-04-27,0.0692022128407042,0.081940617,128.753366137531,"GenoA45","WW_Panel1","6","18","c18r6"
15,2017-04-27,0.0668926648239946,0.061154656,128.753366137531,"GenoA45","WW_Panel1","39","26","c26r39"
15,2017-04-27,0.0725346178496454,0.077045531,128.753366137531,"GenoA45","WW_Panel1","25","23","c23r25"
15,2017-04-27,0.0723547904175299,0.07479507,128.753366137531,"GenoA45","WW_Panel1","41","6","c6r41"
15,2017-04-27,0.0599750945772401,0.053020887,128.753366137531,"GenoA45","WW_Panel1","55","15","c15r55"
15,2017-04-27,0.0692166516873791,0.069014278,128.753366137531,"GenoA45","WW_Panel1","11","3","c3r11"
15,2017-04-27,0.0656051446762584,0.061143862,128.753366137531,"GenoA45","WW_Panel1","28","2","c2r28"
15,2017-04-27,0.061653670057925,0.0555839,128.753366137531,"GenoA45","WW_Panel1","44","25","c25r44"
15,2017-04-27,0.0605130636812131,0.059016408,128.753366137531,"GenoA45","WW_Panel1","43","5","c5r43"
15,2017-04-27,0.0624659453957898,0.057972287,128.753366137531,"GenoA45","WW_Panel1","28","14","c14r28"
15,2017-04-27,0.0691667436538223,0.071111978,128.753366137531,"GenoA45","WW_Panel1","39","10","c10r39"
15,2017-04-27,0.065069236203669,0.06599024,128.753366137531,"GenoA45","WW_Panel1","55","22","c22r55"
15,2017-04-27,0.0764168016604691,0.087942357,128.753366137531,"GenoA45","WW_Panel1","60","11","c11r60"
15,2017-04-27,0.0691891519379259,0.070545488,128.753366137531,"GenoA45","WW_Panel1","60","19","c19r60"
15,2017-04-27,0.080587041290406,0.088156267,128.758409459245,"GenoA46","WW_Panel1","17","25","c25r17"
15,2017-04-27,0.0616349360144733,0.057648811,128.758409459245,"GenoA46","WW_Panel1","54","19","c19r54"
15,2017-04-27,0.0630488519305752,0.063573502,128.758409459245,"GenoA46","WW_Panel1","8","2","c2r8"
15,2017-04-27,0.0672420756960649,0.068199052,128.758409459245,"GenoA46","WW_Panel1","6","3","c3r6"
15,2017-04-27,0.0702762559221387,0.073703784,128.758409459245,"GenoA46","WW_Panel1","47","6","c6r47"
15,2017-04-27,0.0681279250809105,0.066131137,128.758409459245,"GenoA46","WW_Panel1","28","5","c5r28"
15,2017-04-27,0.0689034864106242,0.071843178,128.758409459245,"GenoA46","WW_Panel1","44","11","c11r44"
15,2017-04-27,0.070253403465592,0.071136932,128.758409459245,"GenoA46","WW_Panel1","60","26","c26r60"
15,2017-04-27,0.0763519513559081,0.073230233,128.758409459245,"GenoA46","WW_Panel1","35","23","c23r35"
15,2017-04-27,0.0714055522102457,0.072960675,128.758409459245,"GenoA46","WW_Panel1","59","14","c14r59"
15,2017-04-27,0.0682005456383429,0.058704344,128.758409459245,"GenoA46","WW_Panel1","7","10","c10r7"
15,2017-04-27,0.0744431663579884,0.069097868,128.758409459245,"GenoA46","WW_Panel1","41","15","c15r41"
15,2017-04-27,0.0778185860183099,0.074697936,128.758409459245,"GenoA46","WW_Panel1","40","22","c22r40"
15,2017-04-27,0.0741358390173194,0.078808351,128.758409459245,"GenoA46","WW_Panel1","17","18","c18r17"
15,2017-04-27,0.069496119764414,0.079122478,128.775137307581,"GenoA47","WW_Panel1","59","11","c11r59"
15,2017-04-27,0.0762005379435724,0.072743054,128.775137307581,"GenoA47","WW_Panel1","31","10","c10r31"
15,2017-04-27,0.0716732206792052,0.076193281,128.775137307581,"GenoA47","WW_Panel1","4","2","c2r4"
15,2017-04-27,0.0799316550227608,0.07818839,128.775137307581,"GenoA47","WW_Panel1","52","23","c23r52"
15,2017-04-27,0.082751019875811,0.085294908,128.775137307581,"GenoA47","WW_Panel1","39","6","c6r39"
15,2017-04-27,0.0725359593760552,0.06970338,128.775137307581,"GenoA47","WW_Panel1","26","3","c3r26"
15,2017-04-27,0.0797172120196848,0.079366948,128.775137307581,"GenoA47","WW_Panel1","36","19","c19r36"
15,2017-04-27,0.0703980704660494,0.073944248,128.775137307581,"GenoA47","WW_Panel1","20","18","c18r20"
15,2017-04-27,0.0738377465373451,0.068893352,128.775137307581,"GenoA47","WW_Panel1","43","26","c26r43"
15,2017-04-27,0.0771173974225051,0.068470177,128.775137307581,"GenoA47","WW_Panel1","50","15","c15r50"
15,2017-04-27,0.0699148055990227,0.069521494,128.775137307581,"GenoA47","WW_Panel1","13","14","c14r13"
15,2017-04-27,0.0806020781326297,0.078917011,128.775137307581,"GenoA47","WW_Panel1","55","25","c25r55"
15,2017-04-27,0.0898733951037023,0.098448728,128.775137307581,"GenoA47","WW_Panel1","58","5","c5r58"
15,2017-04-27,0.071798239619026,0.081065682,128.775137307581,"GenoA47","WW_Panel1","8","22","c22r8"
15,2017-04-27,0.089721306757113,0.09208231,128.75345345831,"GenoA48","WW_Panel1","34","6","c6r34"
15,2017-04-27,0.0937494097501947,0.09220221,128.75345345831,"GenoA48","WW_Panel1","1","26","c26r1"
15,2017-04-27,0.0945496214869676,0.089181787,128.75345345831,"GenoA48","WW_Panel1","45","25","c25r45"
15,2017-04-27,0.0943429790000804,0.08896093,128.75345345831,"GenoA48","WW_Panel1","51","14","c14r51"
15,2017-04-27,0.0952579836240263,0.105023311,128.75345345831,"GenoA48","WW_Panel1","11","22","c22r11"
15,2017-04-27,0.0921996076433167,0.088417314,128.75345345831,"GenoA48","WW_Panel1","27","11","c11r27"
15,2017-04-27,0.0936385902545657,0.091894861,128.75345345831,"GenoA48","WW_Panel1","27","5","c5r27"
15,2017-04-27,0.102340250959019,0.104587944,128.75345345831,"GenoA48","WW_Panel1","56","2","c2r56"
15,2017-04-27,0.0908047619682236,0.095903803,128.75345345831,"GenoA48","WW_Panel1","20","19","c19r20"
15,2017-04-27,0.0794485886160654,0.080071368,128.75345345831,"GenoA48","WW_Panel1","51","3","c3r51"
15,2017-04-27,0.0943661891685558,0.094334697,128.75345345831,"GenoA48","WW_Panel1","2","23","c23r2"
15,2017-04-27,0.0956828697168164,0.09118164,128.75345345831,"GenoA48","WW_Panel1","55","18","c18r55"
15,2017-04-27,0.0799677169737625,0.082129866,128.75345345831,"GenoA48","WW_Panel1","12","15","c15r12"
15,2017-04-27,0.0814440471679037,0.072476716,128.75345345831,"GenoA48","WW_Panel1","13","10","c10r13"
15,2017-04-27,0.0650895410031814,0.058214137,128.765155963934,"GenoA49","WW_Panel1","39","25","c25r39"
15,2017-04-27,0.0770577540497338,0.078771593,128.765155963934,"GenoA49","WW_Panel1","15","2","c2r15"
15,2017-04-27,0.062501380799165,0.062743382,128.765155963934,"GenoA49","WW_Panel1","33","22","c22r33"
15,2017-04-27,0.0758291114041826,0.08991582,128.765155963934,"GenoA49","WW_Panel1","8","19","c19r8"
15,2017-04-27,0.0800442370793317,0.088514488,128.765155963934,"GenoA49","WW_Panel1","18","26","c26r18"
15,2017-04-27,0.0644636307037227,0.057257264,128.765155963934,"GenoA49","WW_Panel1","47","18","c18r47"
15,2017-04-27,0.0713345271322404,0.071878767,128.765155963934,"GenoA49","WW_Panel1","37","5","c5r37"
15,2017-04-27,0.0670783942650756,0.066722916,128.765155963934,"GenoA49","WW_Panel1","14","15","c15r14"
15,2017-04-27,0.0820347631795623,0.086491147,128.765155963934,"GenoA49","WW_Panel1","19","3","c3r19"
15,2017-04-27,0.0694142265677167,0.068148794,128.765155963934,"GenoA49","WW_Panel1","32","23","c23r32"
15,2017-04-27,0.0673831047743119,0.058044759,128.765155963934,"GenoA49","WW_Panel1","6","10","c10r6"
15,2017-04-27,0.0707039327801349,0.074613199,128.765155963934,"GenoA49","WW_Panel1","55","11","c11r55"
15,2017-04-27,0.0695823966172531,0.073873694,128.765155963934,"GenoA49","WW_Panel1","1","6","c6r1"
15,2017-04-27,0.0704899813157963,0.067431093,128.765155963934,"GenoA49","WW_Panel1","40","14","c14r40"
15,2017-04-27,0.0711212759409564,0.071347,128.743789230867,"GenoA50","WW_Panel1","11","2","c2r11"
15,2017-04-27,0.0761158040741362,0.076791406,128.743789230867,"GenoA50","WW_Panel1","59","25","c25r59"
15,2017-04-27,0.0841196104748049,0.08988947,128.743789230867,"GenoA50","WW_Panel1","22","26","c26r22"
15,2017-04-27,0.0734006762411169,0.073353297,128.743789230867,"GenoA50","WW_Panel1","31","23","c23r31"
15,2017-04-27,0.0898362105973004,0.093754826,128.743789230867,"GenoA50","WW_Panel1","59","3","c3r59"
15,2017-04-27,0.0730327945631215,0.073110133,128.743789230867,"GenoA50","WW_Panel1","1","15","c15r1"
15,2017-04-27,0.0759256178771453,0.074561658,128.743789230867,"GenoA50","WW_Panel1","57","19","c19r57"
15,2017-04-27,0.0727906971005803,0.073335486,128.743789230867,"GenoA50","WW_Panel1","12","14","c14r12"
15,2017-04-27,0.0771607696040159,0.074878866,128.743789230867,"GenoA50","WW_Panel1","39","18","c18r39"
15,2017-04-27,0.0677308800845105,0.066420888,128.743789230867,"GenoA50","WW_Panel1","52","22","c22r52"
15,2017-04-27,0.0698773693644323,0.077044953,128.743789230867,"GenoA50","WW_Panel1","51","6","c6r51"
15,2017-04-27,0.0761846565210067,0.079039899,128.743789230867,"GenoA50","WW_Panel1","43","11","c11r43"
15,2017-04-27,0.0872088772048618,0.09523341,128.743789230867,"GenoA50","WW_Panel1","56","5","c5r56"
15,2017-04-27,0.0679955412594404,0.059636295,128.743789230867,"GenoA50","WW_Panel1","2","10","c10r2"
15,2017-04-27,0.0789136639059607,0.074421947,128.782185672457,"GenoA51","WW_Panel1","23","14","c14r23"
15,2017-04-27,0.0762698976111648,0.078644131,128.782185672457,"GenoA51","WW_Panel1","22","5","c5r22"
15,2017-04-27,0.0801464012425055,0.083326566,128.782185672457,"GenoA51","WW_Panel1","44","10","c10r44"
15,2017-04-27,0.0865320479449529,0.088662212,128.782185672457,"GenoA51","WW_Panel1","25","26","c26r25"
15,2017-04-27,0.0823311073698188,0.076773301,128.782185672457,"GenoA51","WW_Panel1","43","3","c3r43"
15,2017-04-27,0.0809642928860539,0.078106228,128.782185672457,"GenoA51","WW_Panel1","53","25","c25r53"
15,2017-04-27,0.0739570606122692,0.081830587,128.782185672457,"GenoA51","WW_Panel1","16","22","c22r16"
15,2017-04-27,0.0772743222002793,0.079510508,128.782185672457,"GenoA51","WW_Panel1","55","2","c2r55"
15,2017-04-27,0.0781495346961681,0.083038995,128.782185672457,"GenoA51","WW_Panel1","9","15","c15r9"
15,2017-04-27,0.0784280045246791,0.081705469,128.782185672457,"GenoA51","WW_Panel1","4","23","c23r4"
15,2017-04-27,0.0866578125568668,0.090050661,128.782185672457,"GenoA51","WW_Panel1","18","6","c6r18"
15,2017-04-27,0.0818991673233895,0.082354014,128.782185672457,"GenoA51","WW_Panel1","35","19","c19r35"
15,2017-04-27,0.0813507854345013,0.074487546,128.782185672457,"GenoA51","WW_Panel1","15","11","c11r15"
